TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
50.0,56.67,56.5,49.73,49.5,86.02,85.8,92.82,92.5,90.46,70.03,56.4,56.72,75.82,26.35,227.9,-178.5,62.22,59.8,2.85,0.4275,58.02,3.7710000000000004,0.9324,267.8,215.4,6.5,1.0,42.8,37.9,93.5,111.2,2.7,47.3,4.7,124.7,31.5,73.0,67.0,64.0,10.21,3.8289999999999997,8.015,20.0,0.0,116.9,112.4,140.4,101.9,6.9,7.2,44.36,0.0,100.0,25.0,49.0,56.0,25.0,55.44,78.06,58.33,57.74,27.96,68.41,197.5
50.0,56.67,57.1,50.59,50.8,84.84,84.5,90.77,90.3,89.03,69.62,56.52,56.96,66.36,19.53,216.9,-170.1,54.73,53.4,3.967,2.642,56.47,3.408,1.032,268.3,216.2,8.5,1.7,42.3,37.4,92.0,108.2,3.7,48.7,6.4,126.3,34.6,70.5,65.0,62.0,15.58,6.678,8.219,20.0,0.0,116.9,112.2,139.9,99.0,5.8,6.3,41.37,0.0,100.0,25.0,49.0,56.0,19.0,55.48,79.74,58.41,57.74,19.33,95.22,202.3
50.0,56.71,56.8,50.31,50.3,85.21,84.9,91.3,91.4,89.6,69.7,56.44,56.84,67.81,18.97,221.2,-172.4,57.72,55.29,3.602,1.167,57.11,3.553,0.9894,266.8,216.4,7.2,1.3,43.1,38.2,92.7,109.7,3.5,48.3,5.2,125.5,32.8,71.4,66.0,63.0,21.66,9.084,8.116,20.0,0.0,116.9,112.4,137.5,98.5,6.5,6.5,48.38,0.0,100.0,25.0,49.0,56.0,22.0,55.48,80.68,58.41,57.74,18.07,86.45,200.1
50.0,56.5,56.6,50.14,50.3,85.33,85.1,91.43,91.4,89.68,69.62,56.28,56.67,68.16,19.52,224.2,-175.5,57.17,55.11,3.59,1.5319999999999998,57.17,3.516,1.0,268.2,215.7,6.9,1.3,43.1,38.3,93.0,110.2,3.6,48.3,5.1,125.5,32.2,71.5,66.0,63.0,18.54,7.737,8.116,20.0,0.0,116.9,112.4,140.9,101.7,6.3,6.5,50.39,0.0,100.0,25.0,49.0,56.0,22.0,55.57,80.51,58.37,57.61,18.78,86.16,202.3
50.0,56.46,56.6,50.14,50.1,85.33,85.1,91.39,91.2,89.68,69.66,56.28,56.67,67.37,18.97,222.6,-174.2,56.52,54.83,3.572,1.889,57.17,3.4760000000000004,1.012,266.9,214.6,7.0,1.5,43.1,38.2,92.5,109.7,3.3,48.2,5.2,125.5,33.0,71.5,66.0,63.0,19.01,8.025,8.116,20.0,0.0,116.9,112.4,139.9,100.9,6.1,6.5,52.4,0.0,100.0,25.0,49.0,56.0,22.0,55.57,80.47,58.41,57.66,18.28,85.72,201.2
50.0,56.5,56.8,50.14,50.3,85.29,84.9,91.35,91.4,89.64,69.62,56.23,56.67,67.76,19.08,223.9,-175.2,57.18,54.75,3.9589999999999996,1.5319999999999998,57.06,3.523,0.998,268.5,215.7,7.0,1.3,43.1,38.2,92.7,109.7,3.3,48.3,5.2,125.5,33.0,71.7,66.0,63.0,19.84,8.328,8.116,20.0,0.0,117.1,112.4,140.4,101.1,6.3,6.7,54.41,0.0,100.0,25.0,49.0,56.0,22.0,55.65,80.47,58.66,57.7,18.45,95.01,202.8
50.0,56.55,56.9,50.18,50.3,85.29,85.1,91.35,91.2,89.64,69.7,56.32,56.76,67.7,19.07,222.8,-174.2,56.98,54.93,3.945,1.893,57.14,3.5069999999999997,1.003,268.2,215.0,7.6,1.5,42.8,37.9,92.7,109.7,3.1,48.3,5.2,125.2,32.7,71.5,66.0,63.0,19.46,8.175,8.116,20.0,0.0,117.1,112.4,139.4,100.4,6.1,6.5,56.42,0.0,100.0,25.0,49.0,56.0,22.0,55.65,80.47,58.98,57.86,18.43,84.3,202.1
50.0,56.75,57.1,50.35,50.3,85.33,85.1,91.39,91.4,89.64,69.78,56.4,56.88,67.54,19.48,221.4,-173.3,57.58,54.42,4.33,1.165,57.22,3.5380000000000003,0.9938,267.6,215.9,7.2,1.3,43.2,38.3,92.7,109.7,3.3,48.5,5.3,125.5,32.8,71.4,66.0,63.0,22.23,9.361,8.116,20.0,0.0,116.9,112.4,140.4,100.9,6.1,6.7,58.44,0.0,100.0,25.0,49.0,56.0,22.0,55.65,80.51,59.68,58.27,18.8,73.7,201.8
50.0,56.95,57.2,50.55,50.8,85.41,85.3,91.47,91.6,89.72,69.91,56.64,57.21,67.7,19.52,221.4,-173.2,57.76,54.96,5.083,2.2769999999999997,57.26,3.5469999999999997,0.9912,268.2,216.5,7.9,1.4,43.1,38.2,93.0,110.2,3.6,48.7,5.8,125.5,32.7,71.7,66.0,63.0,22.34,9.386000000000001,8.116,20.0,0.0,117.1,112.4,139.0,99.7,6.3,6.4,55.45,0.0,100.0,25.0,49.0,56.0,22.0,55.69,80.47,60.38,58.72,18.91,73.68,201.6
50.0,57.2,57.4,50.72,50.8,85.45,85.1,91.59,91.4,89.76,70.03,56.81,57.41,68.7,20.46,220.8,-172.6,58.24,54.71,5.426,1.8980000000000001,58.04,3.528,0.9966,268.5,215.6,7.6,1.6,43.2,38.3,93.0,110.2,3.6,48.7,5.5,125.7,32.7,72.5,67.0,64.0,21.25,8.798,8.015,20.0,0.0,117.1,112.4,139.9,100.9,6.1,6.6,57.46,0.0,100.0,25.0,49.0,56.0,22.0,55.69,80.06,60.62,59.01,20.15,80.66,202.0
50.0,57.16,57.4,50.63,50.6,85.49,85.3,91.67,91.7,89.84,69.99,56.73,57.37,69.38,20.53,222.9,-174.0,58.49,54.6,5.782,1.8940000000000001,58.12,3.5380000000000003,0.9937,269.4,215.1,7.6,1.4,43.2,38.3,93.0,110.2,3.4,48.7,5.6,125.5,32.5,72.0,67.0,64.0,19.82,8.126,8.015,20.0,0.0,117.1,112.7,140.4,101.2,6.3,6.6,59.47,0.0,100.0,25.0,49.0,56.0,22.0,55.73,79.94,60.54,59.01,20.35,90.54,203.4
50.0,57.16,57.4,50.59,50.6,85.49,85.3,91.67,91.6,89.8,69.99,56.68,57.37,69.28,20.96,222.1,-173.8,59.0,54.74,6.165,1.899,58.17,3.5660000000000003,0.9859,269.0,215.7,7.4,1.4,43.2,38.3,93.0,110.2,3.8,48.5,5.6,125.5,32.3,71.9,67.0,64.0,22.02,9.038,8.015,20.0,0.0,117.1,112.9,138.5,99.2,6.5,6.8,61.48,0.0,100.0,25.0,49.0,56.0,22.0,55.77,79.57,61.81,59.37,21.13,60.81,202.7
50.0,57.53,57.9,50.84,50.9,85.53,85.3,91.75,91.7,89.84,70.11,56.89,57.7,69.35,21.3,219.9,-171.9,60.33,54.57,7.296,1.537,58.42,3.6310000000000002,0.9682,267.5,216.5,7.7,1.5,43.2,38.3,93.2,110.7,3.9,48.8,5.5,125.5,32.0,72.4,67.0,64.0,26.71,10.95,8.015,20.0,0.0,117.4,112.9,140.4,100.8,6.3,7.0,63.49,0.0,100.0,25.0,49.0,56.0,22.0,55.77,79.65,62.55,60.11,21.4,71.96,201.1
50.0,57.77,57.9,51.13,51.7,85.82,87.0,91.84,90.8,90.01,70.28,57.13,57.9,67.15,20.41,220.2,-173.5,59.69,53.96,6.895,1.162,44.93,4.671,0.7528,267.9,215.5,9.0,0.9,42.9,38.0,91.7,107.7,2.6,49.6,6.7,125.7,34.3,70.2,50.0,48.0,18.68,7.912000000000001,9.8,20.0,0.0,117.4,112.9,137.0,97.5,3.8,5.9,0.0,0.0,100.0,15.0,49.0,56.0,41.66,55.77,79.61,61.81,60.36,20.55,114.1,202.2
50.0,56.95,56.8,52.6,52.5,85.37,85.3,89.75,89.4,87.96,65.81,56.73,57.04,48.99,20.0,247.8,-218.8,39.14,37.08,2.8539999999999996,0.7956,46.95,2.931,1.199,268.5,215.7,8.4,1.3,44.3,39.5,90.7,105.7,2.7,50.9,6.8,134.4,43.7,66.4,53.0,51.0,12.31,7.145,9.433,20.0,0.0,117.4,112.9,140.4,100.1,4.1,4.3,0.0,0.0,100.0,15.0,49.0,56.0,19.59,55.81,78.18,57.55,57.61,21.46,68.49,228.3
50.0,56.01,56.0,51.74,51.7,85.49,85.3,89.75,89.6,88.12,65.12,55.95,56.1,47.67,18.19,257.7,-228.2,38.48,37.89,1.385,0.7966,46.75,2.8939999999999997,1.215,268.8,216.1,7.6,1.1,43.8,39.3,90.7,105.7,2.7,50.4,6.3,136.5,45.5,66.7,53.0,51.0,14.41,8.599,9.433,20.0,0.0,117.8,112.9,138.0,98.2,4.3,4.3,0.0,0.0,100.0,15.0,49.0,56.0,17.52,55.77,79.61,56.44,56.47,18.31,33.23,229.3
50.0,54.83,54.2,50.72,50.3,86.23,86.0,90.4,90.1,88.37,63.15,54.6,54.75,47.07,22.93,284.3,-260.2,36.53,34.49,1.367,-0.6698,46.79,2.745,1.281,270.6,213.3,6.3,1.1,43.8,39.0,91.0,106.7,2.5,49.6,6.0,137.1,45.8,67.9,53.0,51.0,9.74,5.886,9.433,20.0,0.0,118.3,113.1,139.0,99.2,4.3,4.1,40.0,0.0,100.0,5.0,49.0,56.0,24.0,55.89,78.26,55.58,55.2,24.6,32.81,237.8
50.0,53.31,53.6,49.98,50.3,85.74,84.9,89.18,88.2,87.8,61.35,53.2,53.6,38.65,15.5,297.3,-274.2,29.91,28.96,3.5860000000000003,2.633,41.65,2.525,1.392,269.8,215.5,6.8,1.2,43.5,38.7,89.4,103.2,0.7,49.6,6.1,140.0,51.5,64.1,48.0,46.0,10.92,8.039,10.06,20.0,0.0,118.8,113.3,139.0,99.0,3.3,3.3,40.0,0.0,100.0,5.0,49.0,56.0,17.0,55.89,77.97,54.72,54.22,16.84,86.07,243.5
50.0,53.6,53.8,50.18,50.3,85.62,85.4,89.01,88.9,87.72,61.39,53.49,53.81,38.08,14.54,295.1,-271.6,30.54,29.59,2.841,1.891,42.37,2.5340000000000003,1.3869999999999998,269.1,214.7,6.3,1.0,44.0,39.2,89.9,104.2,1.9,49.6,5.5,143.2,53.3,64.7,49.0,47.0,15.84,11.83,9.926,20.0,0.0,119.0,113.8,139.0,97.9,3.6,3.5,40.0,0.0,100.0,5.0,49.0,56.0,20.0,55.89,80.8,54.97,54.42,14.01,68.19,242.1
50.0,53.6,53.8,50.22,50.3,85.41,85.3,88.81,88.7,87.43,61.31,53.45,53.81,38.32,15.55,294.7,-271.9,30.32,28.99,3.2230000000000003,1.9,42.29,2.521,1.395,270.8,215.8,6.5,0.9,43.8,39.0,89.6,103.7,1.9,49.8,6.0,143.2,54.0,64.2,49.0,47.0,14.14,10.5,9.926,20.0,0.0,119.7,114.0,139.4,99.4,3.4,3.4,40.0,0.0,100.0,5.0,49.0,56.0,17.0,55.89,80.23,55.05,54.42,15.34,77.36,244.1
50.0,53.6,53.8,50.27,50.3,85.45,85.3,88.89,88.7,87.55,61.35,53.49,53.81,38.68,15.05,294.8,-271.2,29.89,28.94,2.85,1.896,42.33,2.483,1.416,270.0,215.4,6.3,0.7,44.0,39.2,89.4,103.2,2.3,49.6,5.6,144.0,54.6,64.7,49.0,47.0,11.43,8.408,9.926,20.0,0.0,120.2,114.5,138.5,98.0,3.4,3.5,40.0,0.0,100.0,5.0,49.0,56.0,17.0,55.93,80.47,55.09,54.5,14.72,68.39,243.5
50.0,53.6,53.8,50.22,50.4,85.37,85.1,88.77,88.5,87.39,61.35,53.45,53.81,38.3,15.55,293.6,-270.9,30.5,29.17,3.2430000000000003,1.911,42.29,2.536,1.3869999999999998,270.6,217.1,6.6,0.9,43.8,39.0,89.6,103.7,2.4,49.8,5.8,144.0,54.4,64.2,48.0,46.0,14.87,11.04,10.06,20.0,0.0,120.4,114.9,137.5,97.9,3.4,3.4,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.02,80.06,55.05,54.5,15.52,77.83,243.8
50.0,53.6,53.8,50.22,50.3,85.29,85.1,88.68,88.5,87.35,61.31,53.45,53.81,38.1,15.0,292.1,-269.0,30.16,28.85,3.207,1.89,42.26,2.51,1.401,269.2,214.7,6.8,0.9,43.5,38.7,89.4,103.2,1.9,49.6,5.8,143.6,54.5,64.2,49.0,47.0,14.35,10.71,9.926,20.0,0.0,121.2,114.9,138.5,98.5,3.6,3.5,40.0,0.0,100.0,5.0,49.0,56.0,17.0,55.98,80.02,55.05,54.5,14.97,76.97,242.6
50.0,53.6,53.8,50.22,50.3,85.29,85.3,88.68,88.3,87.26,61.27,53.45,53.77,38.22,15.97,292.5,-270.3,30.2,28.89,2.845,1.526,42.23,2.515,1.3980000000000001,270.0,215.0,6.6,1.1,43.5,38.7,89.4,103.2,2.6,49.6,5.8,144.0,54.4,64.4,49.0,47.0,14.05,10.46,9.926,20.0,0.0,121.2,115.3,137.5,97.7,3.0,3.7,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.02,80.06,55.05,54.46,15.94,68.27,243.4
50.0,53.6,53.6,50.18,50.3,85.29,85.1,88.64,88.5,87.35,61.27,53.41,53.73,37.52,14.5,291.5,-268.5,30.33,28.66,2.822,1.15,42.19,2.5269999999999997,1.391,268.3,213.3,6.5,1.1,43.8,39.0,89.6,103.7,2.2,49.6,6.0,143.6,54.7,64.5,48.0,46.0,16.93,12.83,10.06,20.0,0.0,121.7,116.0,138.5,98.9,3.6,3.2,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.02,80.1,55.01,54.42,14.44,67.73,241.9
50.0,53.56,53.6,50.18,50.3,85.29,85.1,88.64,88.3,87.31,61.27,53.37,53.69,37.75,15.05,292.9,-270.2,30.21,28.53,2.845,1.16,42.28,2.512,1.4,270.0,215.0,6.8,1.1,43.5,38.7,89.4,103.2,2.4,49.8,6.2,144.0,54.6,65.0,48.0,46.0,15.76,11.87,10.06,20.0,0.0,122.0,116.0,137.5,97.9,3.2,3.3,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.06,80.1,54.97,54.42,15.02,68.28,243.7
50.0,53.52,53.6,50.14,50.3,85.29,85.1,88.64,88.3,87.31,61.23,53.37,53.69,37.71,15.03,293.1,-270.4,30.31,28.98,2.8539999999999996,1.5319999999999998,42.24,2.522,1.3940000000000001,269.7,215.7,6.7,1.1,43.6,38.8,89.4,103.2,2.7,49.6,6.0,144.3,54.4,64.7,48.0,46.0,16.21,12.22,10.06,20.0,0.0,122.2,116.4,139.4,99.8,3.4,3.3,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.1,80.1,54.93,54.38,15.03,68.5,243.0
50.0,53.52,53.6,50.14,50.1,85.33,84.9,88.68,88.3,87.31,61.19,53.33,53.64,37.77,15.51,294.0,-271.7,30.14,28.45,2.838,1.157,42.23,2.509,1.402,270.1,214.5,6.7,1.1,43.6,38.8,89.6,103.7,2.4,49.6,6.2,144.0,54.7,65.0,48.0,46.0,15.41,11.6,10.06,20.0,0.0,122.5,116.2,138.0,98.0,3.2,3.3,40.0,0.0,100.0,5.0,49.0,56.0,17.0,56.1,80.1,54.93,54.38,15.51,68.11,244.0
49.0,53.52,53.6,50.1,50.3,85.25,83.5,88.68,87.8,87.35,61.27,53.37,53.69,38.51,14.98,292.1,-268.6,30.64,29.32,2.8510000000000004,1.53,45.33,2.376,1.48,268.8,215.4,7.4,0.0,42.9,38.0,87.4,99.8,0.8,49.6,6.3,144.0,56.3,61.3,50.0,48.0,17.67,13.05,9.8,20.0,0.0,122.5,116.4,139.0,100.0,4.6,3.3,30.0,0.0,100.0,26.03,49.0,56.0,18.0,56.14,80.1,54.89,54.38,15.01,68.42,241.9
49.0,55.81,56.3,50.18,50.0,81.81,81.5,87.25,87.3,85.71,67.7,55.74,56.02,61.48,17.42,203.4,-159.4,50.32,49.74,2.475,1.891,54.88,3.2239999999999998,1.091,271.0,214.7,6.9,1.8,43.1,38.2,89.1,102.8,4.0,48.7,5.6,132.9,43.2,64.3,61.0,59.0,15.66,7.244,8.533999999999999,20.0,0.0,122.5,116.4,138.0,98.8,5.8,6.3,30.0,0.0,100.0,32.24,49.0,56.0,18.0,56.14,78.38,57.22,56.63,18.79,59.4,204.8
49.0,56.67,57.4,50.22,50.4,81.4,80.8,87.54,87.2,86.24,70.52,56.64,56.96,68.63,14.49,175.7,-121.6,58.02,57.81,2.86,2.641,55.86,3.6519999999999997,0.9627,268.3,216.1,8.1,2.2,42.3,37.4,89.4,103.2,3.7,48.5,6.2,124.2,34.8,65.8,64.0,61.0,18.56,7.691,8.323,20.0,0.0,122.2,116.4,138.0,98.5,6.2,6.8,30.0,0.0,100.0,38.45,49.0,56.0,18.0,56.14,78.92,58.16,57.53,15.27,68.64,180.0
49.0,59.45,61.2,51.37,51.9,76.89,74.3,84.84,82.7,82.84,74.29,59.22,60.11,87.17,21.87,93.89,-28.59,72.6,70.54,8.003,5.945,60.64,4.21,0.8352,263.4,215.6,9.1,2.8,42.8,37.9,85.5,96.3,3.4,49.0,6.4,118.5,32.8,58.6,71.0,68.0,9.421,3.074,7.617000000000001,20.0,0.0,121.5,116.4,135.0,96.6,8.4,9.3,75.0,100.0,100.0,100.0,57.0,56.0,38.11,56.06,68.84,68.52,62.61,41.05,32.48,65.5
49.0,61.83,62.3,51.82,51.7,75.22,75.4,84.59,85.1,81.9,75.07,60.53,62.04,103.7,29.75,75.63,-1.64,89.75,78.14,13.5,1.896,69.44,4.544,0.7737,265.6,215.3,9.7,3.2,42.1,37.2,88.3,101.3,6.5,48.2,6.2,113.3,25.0,63.7,81.0,78.0,20.24,5.547999999999999,6.6770000000000005,20.0,0.0,120.4,116.0,136.5,98.9,9.5,10.6,75.0,100.0,100.0,100.0,57.0,56.0,46.27,55.93,69.95,72.66,66.95,50.95,56.75,-8.838
49.0,62.03,62.2,51.13,51.1,75.99,76.2,86.31,86.6,83.21,76.01,60.57,62.12,113.8,34.19,79.48,0.1707,98.1,84.99,13.91,0.7958,74.99,4.6,0.7644,264.8,215.9,9.2,3.6,41.6,36.7,90.2,104.7,6.9,47.2,5.6,112.4,22.2,67.3,88.0,84.0,19.63,4.904,6.14,20.0,0.0,119.7,115.7,136.5,99.4,10.4,11.4,75.0,100.0,100.0,100.0,57.0,56.0,56.43,55.81,68.52,72.74,67.24,64.58,60.63,-18.35
49.0,61.42,61.4,50.1,50.0,76.12,75.9,86.8,86.6,83.62,76.09,59.96,61.47,117.5,34.98,82.84,-0.27899999999999997,101.3,88.25,13.47,0.4259,75.21,4.736000000000001,0.7424,264.0,214.8,9.0,3.0,41.0,36.1,89.6,103.7,6.1,46.4,5.2,111.8,22.4,67.6,89.0,85.0,18.08,4.375,6.0520000000000005,20.0,0.0,118.8,115.1,138.5,101.9,10.7,11.6,80.0,100.0,100.0,100.0,57.0,56.0,50.59,55.73,67.86,72.04,66.58,69.21,59.19,-17.25
49.0,61.21,61.4,49.98,49.8,75.99,76.2,86.64,86.6,83.54,76.01,59.67,61.38,117.4,34.17,83.04,0.1706,100.7,86.9,15.33,1.528,75.59,4.684,0.7507,264.7,215.1,8.8,3.0,41.0,36.1,89.6,103.7,6.1,46.3,5.1,111.6,22.2,67.4,89.0,85.0,16.94,4.104,6.0520000000000005,20.0,0.0,118.3,114.7,137.5,100.8,10.6,11.4,85.0,100.0,100.0,100.0,57.0,56.0,56.75,55.61,68.19,73.31,67.15,65.17,59.71,-12.29
49.0,61.42,61.6,50.1,50.0,76.07,76.0,86.72,86.5,83.54,76.01,59.84,61.55,117.1,34.98,82.84,-0.7302,101.9,87.69,15.4,1.166,75.65,4.737,0.7422,264.0,216.2,9.3,3.4,40.8,35.9,89.4,103.2,5.9,46.3,5.5,111.8,22.2,68.1,89.0,85.0,22.32,5.422000000000001,6.0520000000000005,20.0,0.0,117.6,114.2,138.5,103.0,10.5,11.6,80.0,100.0,100.0,100.0,57.0,56.0,50.91,55.48,67.82,73.35,67.28,68.06,60.81,-15.47
49.0,61.46,61.6,50.1,50.0,76.07,75.9,86.72,86.6,83.5,76.05,59.88,61.59,117.0,35.4,81.85,-0.2787,102.0,87.77,15.35,1.162,76.01,4.716,0.7455,263.7,215.5,9.3,3.0,40.8,35.9,89.6,103.7,6.1,46.3,5.3,111.8,22.2,67.1,89.0,85.0,23.2,5.642,6.0520000000000005,20.0,0.0,116.9,113.8,136.0,99.4,10.7,11.5,80.0,100.0,100.0,100.0,57.0,56.0,51.07,55.44,67.49,73.31,67.32,70.5,61.44,-19.06
49.0,61.38,61.4,50.1,49.8,75.99,75.9,86.72,86.5,83.42,75.93,59.76,61.47,118.1,36.38,82.48,-0.731,101.3,86.75,15.36,0.7955,76.0,4.687,0.7501,264.3,215.7,9.2,3.1,40.8,35.9,89.6,103.7,6.6,46.1,5.3,111.8,22.2,68.4,89.0,85.0,16.89,4.066,6.0520000000000005,20.0,0.0,116.7,113.6,139.4,103.1,10.6,11.4,85.0,100.0,100.0,100.0,57.0,56.0,51.23,55.4,67.57,72.95,67.07,71.72,62.78,-13.67
49.0,61.29,61.4,49.98,49.8,75.99,75.9,86.68,86.5,83.5,75.93,59.71,61.34,118.3,35.21,83.84,-0.735,102.1,87.87,14.69,0.4294,75.7,4.744,0.7412,265.8,216.6,9.0,3.4,40.8,35.9,89.6,104.2,6.3,46.1,5.1,111.6,22.2,68.1,89.0,85.0,18.79,4.5169999999999995,6.0520000000000005,20.0,0.0,116.2,112.9,137.5,101.2,10.5,11.6,85.0,100.0,100.0,100.0,57.0,56.0,51.4,55.36,67.86,72.5,66.79,67.61,61.76,-12.78
49.0,61.17,61.2,49.86,49.8,75.99,75.9,86.68,86.5,83.46,75.93,59.59,61.26,117.6,35.45,82.87,-0.7304,101.2,87.08,14.93,0.7908,75.32,4.725,0.7441,264.1,214.7,9.0,2.9,40.8,35.9,89.4,103.2,6.1,45.9,5.1,111.6,22.2,67.4,89.0,85.0,17.8,4.306,6.0520000000000005,20.0,0.0,115.7,112.9,138.5,102.4,10.6,11.4,85.0,100.0,100.0,100.0,57.0,56.0,51.56,55.4,67.86,72.37,66.62,68.28,62.3,-13.45
49.0,61.13,61.2,49.82,49.6,75.95,76.0,86.6,86.6,83.5,75.89,59.55,61.26,117.3,34.16,83.92,-0.7318,101.2,87.04,15.28,1.157,75.85,4.689,0.7498,264.6,214.6,9.0,3.0,40.8,35.8,89.6,103.7,6.3,45.9,5.1,111.3,22.0,67.9,89.0,85.0,18.96,4.596,6.0520000000000005,20.0,0.0,115.3,112.7,139.0,102.6,10.6,11.4,85.0,100.0,100.0,100.0,57.0,56.0,51.72,55.36,68.11,72.41,66.62,64.32,63.34,-9.827
49.0,61.17,61.2,49.9,49.8,75.99,75.9,86.72,86.3,83.54,75.97,59.63,61.3,118.2,35.05,83.44,-0.2808,101.5,87.65,15.03,1.165,75.76,4.711,0.7463,264.5,216.1,9.0,3.1,40.8,35.8,89.4,103.2,6.3,45.9,5.1,111.6,22.2,67.9,89.0,85.0,17.1,4.114,6.0520000000000005,20.0,0.0,115.3,112.0,139.9,100.3,10.4,11.4,85.0,100.0,100.0,100.0,57.0,56.0,51.88,55.4,67.74,72.5,66.74,68.18,62.71,-13.37
49.0,61.13,61.1,49.77,49.8,75.99,75.9,86.64,86.6,83.5,75.93,59.59,61.26,113.9,33.59,81.02,-0.7103,102.0,88.15,14.98,1.162,75.22,4.7669999999999995,0.7376,256.8,215.5,8.6,3.0,41.2,36.3,89.6,103.7,6.3,46.1,5.1,111.6,22.0,67.4,88.0,84.0,33.3,8.316,6.14,20.0,0.0,115.1,111.8,139.4,102.7,10.9,11.3,85.0,0.0,100.0,77.24,49.79,56.0,54.0,55.4,68.11,72.21,66.54,63.46,63.45,-22.63
49.0,59.53,58.9,48.67,48.0,75.95,76.0,86.51,86.3,83.13,74.25,58.32,59.46,114.9,36.82,96.6,-18.54,97.13,86.3,10.16,-0.6725,71.45,4.779,0.7356,261.1,214.5,7.2,2.8,41.2,36.3,89.1,102.8,5.6,44.9,4.1,110.9,21.8,66.0,84.0,80.0,9.029,2.235,6.496,20.0,0.0,114.9,111.8,139.4,102.8,10.1,10.7,90.0,0.0,100.0,60.69,48.55,56.0,54.0,55.36,66.55,66.48,63.22,78.96,74.97,27.85
49.0,57.9,57.7,49.2,49.3,75.54,75.6,83.98,83.2,81.16,71.01,56.85,57.98,92.95,30.99,111.9,-49.93,77.47,68.14,10.13,0.7888,58.91,4.624,0.7604,264.5,213.8,8.5,2.5,41.0,36.1,85.7,96.8,4.5,46.4,5.4,111.6,25.9,60.5,68.0,65.0,4.488,1.3730000000000002,7.914,20.0,0.0,114.5,111.6,136.0,99.1,7.8,8.2,90.0,0.0,100.0,44.14,47.31,56.0,50.0,55.32,66.71,65.04,61.54,65.28,69.47,103.4
50.0,57.53,59.6,53.3,54.5,74.44,72.5,79.1,77.9,77.64,67.57,57.01,58.35,52.15,16.32,112.5,-76.71,37.99,33.36,12.04,7.4110000000000005,47.31,2.823,1.245,268.3,215.4,13.4,2.5,41.0,36.1,80.4,87.4,2.3,49.3,8.1,119.5,39.3,51.1,56.0,54.0,-2.481,-1.3530000000000002,9.084,20.0,0.0,114.5,111.1,133.0,96.3,5.2,5.2,50.0,0.0,100.0,32.0,47.0,56.0,30.0,55.32,65.9,63.69,61.5,37.05,132.1,188.7
50.0,57.4,56.9,50.8,50.4,75.42,75.9,81.64,82.0,79.36,67.12,56.56,57.45,69.38,25.42,136.5,-92.51,59.2,51.64,7.982,0.4263,50.89,4.0889999999999995,0.8598,267.6,215.0,7.6,2.0,42.8,37.9,84.0,93.8,3.9,48.3,5.5,117.4,33.6,55.6,57.0,55.0,15.09,6.185,8.971,20.0,0.0,114.5,111.1,137.0,98.6,6.1,6.5,80.0,0.0,100.0,32.0,47.0,56.0,42.0,55.36,68.97,63.69,60.44,44.83,58.9,166.4
50.0,56.59,56.6,50.02,49.8,75.99,75.9,82.34,82.3,80.1,67.16,55.7,56.72,70.42,24.84,143.6,-97.99,58.86,50.93,9.086,1.161,50.76,4.077,0.8624,266.4,215.1,7.2,1.5,42.8,37.9,83.8,93.3,3.5,48.0,5.6,116.0,32.2,55.9,57.0,55.0,10.1,4.081,8.971,20.0,0.0,114.7,111.3,135.5,98.1,6.3,6.6,80.0,0.0,100.0,32.0,47.0,56.0,42.0,55.36,68.35,63.9,60.36,45.89,61.62,171.9
50.0,56.42,56.5,49.82,49.8,75.95,75.7,82.21,82.2,80.02,67.04,55.5,56.59,69.9,24.53,144.8,-99.46,59.11,50.83,9.801,1.524,50.78,4.093,0.8591,267.9,214.7,7.4,1.3,42.4,37.5,83.5,92.8,3.5,48.0,5.7,115.7,32.1,55.4,57.0,55.0,12.82,5.2170000000000005,8.971,20.0,0.0,114.7,111.1,135.0,96.6,6.3,6.7,80.0,0.0,100.0,32.0,47.0,56.0,38.0,55.36,68.43,63.86,60.23,45.03,64.96,173.9
50.0,56.46,57.1,50.27,50.6,75.71,75.4,81.56,81.3,79.57,66.96,55.66,56.72,65.16,22.18,140.3,-97.36,55.65,48.44,9.47,2.265,48.69,4.019,0.8749,267.2,215.5,8.6,1.6,42.3,37.1,82.6,91.3,2.7,48.5,6.5,116.9,34.1,54.6,55.0,53.0,15.26,6.66,9.199,20.0,0.0,114.7,111.3,134.0,95.8,6.1,6.5,75.0,0.0,100.0,32.0,47.0,56.0,38.0,55.4,68.31,63.86,60.32,41.24,64.22,174.9
