Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
688,39,51.59,51.9,42.12,41.9,70.22,70,79.35,78.9,77.27,68.76,51.48,51.76,102.9,23.39,95.98,-16.44,85.35,84.4,2.492,1.535,76.68,3.914,0.8984,270.6,216.2,5.3,16.8,36.7,32.1,95.7,115.6,19.8,39.8,3.1,119.7,24,83.1,90,86,14.88,4.112,5.964,20,0,113.6,108.6,150.9,118,8.8,9.9,45,0,100,75,54,56,47,54.62,65.2,52.8,52.37,53.08,59.81,32.67
690,39,51.55,51.7,42.12,41.9,70.22,70.1,79.31,78.9,77.27,68.76,51.4,51.76,102.1,22.85,95.64,-16.39,85.13,83.8,3.236,1.907,76.67,3.904,0.9006,269.6,216.6,5,16.6,36.9,32.2,95.5,115.2,20,39.8,2.9,119.7,24.2,83.4,90,86,17.01,4.739,5.964,20,0,113.3,108.6,150.9,117.7,8.8,9.8,45,0,100,75,54,56,47,54.54,65.16,52.8,52.37,51.65,77.65,33.37
692,39,51.55,51.7,42.08,41.9,70.22,70.1,79.31,78.9,77.27,68.76,51.44,51.72,102.1,22.84,95.63,-16.38,85.11,84.15,2.485,1.531,76.79,3.897,0.9023,269.6,215.6,5,16.9,36.7,32.2,95.5,115.2,19.8,39.8,3,119.5,24,84,90,86,17.08,4.759,5.964,20,0,112.9,108.2,149.9,116.5,8.9,9.8,45,0,100,75,54,56,47,54.58,65.16,52.88,52.37,51.84,59.65,32.36
694,39,51.59,51.7,42.08,42,70.26,70.1,79.35,78.9,77.31,68.8,51.44,51.76,102.2,22.86,95.7,-16.4,85.13,83.81,2.841,1.524,76.77,3.899,0.9019,269.8,214.7,5,16.4,36.9,32.2,95.5,115.2,19.8,39.8,3.1,119.7,24,83.1,90,86,16.85,4.691,5.964,20,0,112.7,108.2,147.9,115,9,9.8,30,0,100,75,54,56,47,54.54,65.16,52.88,52.37,51.68,68.19,33.53
696,39,51.55,51.7,42.04,41.9,70.26,70,79.35,79.1,77.36,68.76,51.4,51.72,102.5,22.47,96.91,-16.91,85.72,84.39,2.861,1.535,76.98,3.915,0.898,270.6,216.2,5,16.2,36.9,32.2,95.3,114.7,19.9,39.9,3.2,119.7,24,83.4,90,86,18.08,5.017,5.964,20,0,112.4,107.7,150.4,117.7,9,9.8,45,0,100,75,54,56,47,54.54,65.12,52.88,52.41,50.99,68.67,34.96
698,39,51.51,51.6,42.04,41.9,70.26,70.6,79.39,79.2,77.36,68.76,51.4,51.72,99.74,22.22,93.9,-16.38,84.51,83.56,2.833,1.886,73.65,4.035,0.8715,262.2,214.1,4.5,16.5,37.4,32.7,95.7,115.6,20.1,39.9,2.5,119.5,23.8,82.9,85,81,20.1,5.733,6.406,20,0,112.2,107.5,148.4,109.9,8.4,9.7,25,0,100,30,48,56,47.96,54.54,65.16,52.88,52.41,50.23,68,28.87
700,39,48.27,46.8,40.85,40.1,72.64,72.2,79.92,79.2,77.15,61.31,47.59,47.79,81.34,30.93,176.8,-126.4,66.27,60.21,1.738,-4.326,65.2,3.574,0.9837,267.9,214.2,3.9,14.3,36.3,31.7,93.5,111.2,16.2,39.1,2.8,122,28.7,79.6,75,72,12.23,4.278,7.233,20,0,112.2,107.5,147.9,115.5,7,6.7,30,0,100,30,48,56,64.69,54.54,61.19,48.34,48.48,111.7,41.72,176.7
702,39,45.45,45.1,39.01,39.4,71.61,70.1,78.12,75.4,75.88,59.51,45.14,45.5,72.65,24.98,182.8,-135.1,57.44,54.67,3.196,0.4241,49.05,4.117,0.854,267.9,214,2,11.5,37.2,32.5,86.9,98.8,10.4,38,0.8,104.5,17.8,65.3,55,53,-4.407,-1.725,9.199,20,0,111.8,107.5,145.4,112,5.4,5.9,40,0,100,30,48,56,44.42,54.5,60.53,46.45,46.19,99.42,76.71,187.8
704,39,45.61,45.9,40.44,40.5,68.99,68.4,74.52,73.8,72.85,58.28,45.59,46.07,61.8,18.62,163,-119.8,46.27,46.05,4.304,4.087,52.05,3.126,1.125,268.4,214.6,4.7,14.1,35.6,31.3,88,100.8,15.3,39.1,3.3,118.5,30.8,69.2,58,56,-2.57,-1.183,8.86,20,0,111.3,107.1,145.4,113.2,5.2,5.4,30,0,100,30,48,56,39.15,54.46,63.36,46.86,46.56,50.24,103.3,192.6
706,39,45.69,45.6,40.11,39.9,69.07,69,74.84,74.7,73.14,58.24,45.59,45.95,64.61,19.1,166.8,-121.3,50.03,49.08,3.213,2.261,53.31,3.3,1.066,268.7,215.1,4.3,14.2,35.8,31.3,88.9,102.3,16.4,38.9,3.1,122,33.6,71,60,58,2.049,0.9019,8.641,20,0,111.1,107.1,146.9,114.7,5.5,5.5,35,0,100,30,48,56,38.88,54.46,63.77,46.95,46.6,49.26,77.11,189.6
708,39,45.53,45.6,39.91,39.8,69.44,69.5,75.21,75,73.51,58.36,45.38,45.74,64.82,19.16,170.1,-124.5,50.34,49.03,3.208,1.892,53.5,3.308,1.063,269.6,214.8,3.6,13.9,36.2,31.6,88.9,102.3,16.6,38.9,2.7,122.7,33.8,71.2,60,58,2.591,1.137,8.641,20,0,111.1,106.9,147.4,115.2,5.6,5.8,35,0,100,30,48,56,40.61,54.46,64.01,46.7,46.4,48.15,77,191.9
710,39,45.41,45.4,39.78,39.8,69.61,69.5,75.34,75,73.71,58.44,45.3,45.62,64.12,18.17,170.8,-124.9,50.32,49.37,2.841,1.891,53.71,3.294,1.067,268.5,214.7,3.4,14.1,36.2,31.6,89.1,102.8,16.6,38.9,2.7,122.7,33.9,71.4,60,58,5.201,2.307,8.641,20,0,111.3,106.9,147.9,115.5,5.3,5.8,35,0,100,30,48,56,40.35,54.46,64.13,46.58,46.27,45.08,68.2,190.9
712,39,45.29,45.3,39.62,39.4,69.73,69.7,75.54,75.2,73.83,58.44,45.18,45.5,65.07,19.1,172.3,-126.3,50.49,49.54,2.83,1.883,53.68,3.307,1.063,268.7,213.9,3.1,13.7,36.3,31.7,88.9,102.3,16.4,38.7,2.5,122.7,34.1,70.1,60,58,2.415,1.056,8.641,20,0,111.3,106.7,148.4,115.5,5.5,5.7,40,0,100,30,48,56,40.08,54.46,64.18,46.54,46.15,47.18,67.92,191.4
714,39,45.12,45.1,39.42,39.2,69.81,69.7,75.62,75.2,73.92,58.4,45.02,45.33,65.11,19.11,173.8,-127.8,50.95,50,2.835,1.887,53.62,3.341,1.052,268.9,214.3,3,13.4,36.2,31.6,88.6,101.8,16,38.5,2.3,122.2,33.4,70.2,61,59,3.827,1.671,8.534,20,0,111.3,106.7,145.9,113.7,5.5,5.9,40,0,100,30,48,56,39.81,54.46,64.26,46.33,46.03,46.82,68.04,191.5
716,39,44.96,45.1,39.33,39.2,69.77,69.5,75.66,75.4,73.96,58.36,44.89,45.25,66.03,19.11,174.7,-127.8,50.34,49.76,3.209,2.624,53.53,3.307,1.063,268.9,214.8,3.2,12.9,36,31.4,88.3,101.3,16,38.4,2.4,122,33.4,69.7,60,58,-1.641,-0.7069,8.641,20,0,111.1,106.5,145.4,113.3,5.9,5.9,40,0,100,30,48,56,39.54,54.5,64.22,46.21,45.86,47.21,77,192.3
718,39,44.92,44.9,39.21,39.1,69.77,69.5,75.62,75.2,73.96,58.32,44.77,45.17,65.42,18.61,174.8,-128,50.64,49.33,3.545,2.239,53.53,3.326,1.057,268.2,213,3.1,13.1,36,31.4,88.3,101.3,16,38.4,2.2,121.5,33.2,69.7,60,58,1.555,0.6759,8.641,20,0,111.3,106.5,146.9,114.7,5.7,5.8,40,0,100,30,48,56,39.27,54.54,64.22,46.13,45.78,46.16,85.08,192.5
720,39,44.83,44.9,39.17,38.9,69.73,69.5,75.58,75.4,73.92,58.28,44.73,45.09,65.27,18.57,174.4,-127.7,50.7,49.75,3.209,2.258,53.41,3.337,1.053,267.6,214.8,3.1,12.6,36,31.4,88,100.8,16,38.4,2.4,121.2,33.2,69.5,60,58,2.183,0.951,8.641,20,0,111.1,106.5,146.9,114,5.7,5.8,40,0,100,30,48,56,39.01,54.54,64.26,46.04,45.7,45.87,77.01,191.3
722,39,44.79,44.8,39.09,38.9,69.69,69.7,75.58,75.4,73.92,58.24,44.69,45.05,65.76,18.58,174.9,-127.7,50.79,49.84,3.191,2.245,53.42,3.343,1.052,267.8,213.6,2.9,12.6,36,31.4,88,100.8,16,38.4,2.6,121.2,32.9,69.5,60,58,0.7737,0.3346,8.641,20,0,111.3,106.5,147.4,113.3,5.9,5.7,40,0,100,30,48,56,38.74,54.54,64.34,46.09,45.7,45.51,76.58,191.5
724,39,44.75,44.9,39.09,38.9,69.73,69.7,75.66,75.2,73.92,58.24,44.69,45.05,66.47,19.57,175.6,-128.7,50.51,49.93,3.196,2.614,53.47,3.322,1.058,268.8,214,3.3,13.1,35.8,31.3,88.3,101.3,16,38.2,2.4,120.9,32.9,69.9,60,58,-2.661,-1.138,8.641,20,0,111.3,106.5,148.4,116.3,5.7,5.8,40,0,100,30,48,56,38.47,54.54,64.38,46.04,45.7,47.73,76.71,192.4
726,39,44.75,44.9,39.09,38.9,69.77,69.5,75.62,75.4,73.96,58.24,44.69,45.01,65.54,18.65,176,-129.1,50.98,50.39,2.858,2.27,53.44,3.354,1.048,268.7,216,3.3,12.9,36,31.4,88.3,101.3,16,38.4,2.6,120.9,32.6,69.5,60,58,2.249,0.9757,8.641,20,0,111.1,106.5,146.4,113.5,5.9,5.8,40,0,100,30,48,56,38.2,54.54,64.42,46.09,45.7,45.29,68.59,191.8
728,40,44.75,44.8,39.09,39.1,69.93,71.2,75.66,75.7,74,58.24,44.65,44.96,63.92,18.57,175.8,-130.4,50.76,49.81,2.845,1.893,39.58,4.508,0.7799,267.7,215,0.9,10.4,38.2,33.4,86,97.3,13.7,38.4,0.2,121.2,35.2,63.9,47,45,-6.686,-2.975,10.19,20,0,111.3,106.5,145.9,111.9,4.5,5.7,40,0,100,18,48,56,47.98,54.54,64.42,46.04,45.66,45.12,68.29,191.9
730,40,44.34,44.6,41.01,41.2,69.89,69.4,73.66,72.8,72.32,53.86,44.32,44.68,42.19,14.99,206.9,-179.7,29.75,29.54,3.202,2.985,41.5,2.521,1.395,268.9,214.4,4.9,11.5,36.3,31.7,84.3,94.3,14,40.2,3.7,131.2,46.3,62.4,46,44,-2.231,-1.504,10.32,20,0,111.1,106.3,145.9,113.2,3.4,3.4,30,0,100,18,48,56,29.84,54.54,63.81,45.76,45.37,38.83,76.86,230.6
732,40,44.75,44.8,41.26,41,69.56,69.5,73.53,73.3,72.03,53.61,44.69,45.01,44.5,16.83,206.5,-178.8,31.37,30.78,2.85,2.264,43.21,2.552,1.377,269,215.4,3.4,12.4,37.6,32.9,85.7,96.8,14.5,40.4,2.8,134.4,48.4,63.3,49,47,-2.969,-1.897,9.926,20,0,111.6,106.3,145.4,111.4,3.8,3.8,30,0,100,18,48,56,31.71,54.54,64.26,46,45.62,41.57,68.4,228.9
734,40,44.55,44.4,41.01,40.9,70.02,70,73.9,73.8,72.52,53.65,44.44,44.76,43.39,15.39,210.6,-182.6,31.74,30.79,2.85,1.897,43.38,2.573,1.367,267.9,215.4,3.2,11.9,37.7,33,85.7,96.8,14.5,40.4,2.7,133.8,47.8,64.1,49,47,2.413,1.582,9.926,20,0,112.2,106.9,146.9,114.2,3.8,3.9,35,0,100,18,48,56,34.58,54.58,64.22,45.8,45.45,38.33,68.41,228.7
736,40,44.38,44.4,40.85,40.7,70.1,70,73.98,73.9,72.61,53.65,44.28,44.68,43.39,15.38,211.5,-183.5,31.84,30.89,3.598,2.641,42.9,2.61,1.347,267.8,216.1,2.7,12.1,38,33.2,86,97.3,14.5,40.4,2.7,133.8,47.8,64.1,49,47,2.301,1.508,9.926,20,0,112.7,107.1,146.9,112.6,3.9,3.7,35,0,100,18,48,56,34.44,54.58,64.09,45.72,45.33,38.82,86.34,228.7
738,40,44.3,44.4,40.77,40.7,70.1,69.8,74.03,73.8,72.61,53.53,44.2,44.55,44.37,16.03,215.4,-187.1,31.5,30.55,3.193,2.247,42.89,2.582,1.362,271,213.8,2.8,11.9,37.7,33,85.7,96.8,14.3,40.4,2.7,133.8,48.1,63.6,49,47,-2.35,-1.506,9.926,20,0,113.1,107.3,147.4,113.2,3.8,3.9,35,0,100,18,48,56,31.31,54.58,64.18,45.59,45.29,40.1,76.64,232.6
740,40,44.26,44.4,40.68,40.5,70.14,70,74.03,73.8,72.65,53.49,44.11,44.51,43.69,15.49,215.3,-187.1,32.15,30.83,3.591,2.268,42.81,2.641,1.332,269.7,215.7,2.8,11.9,37.7,33,85.5,96.3,13.8,40.2,2.7,133.5,48.3,63.3,49,47,2.251,1.465,9.926,20,0,113.6,107.5,146.9,113.2,3.7,3.9,35,0,100,18,48,56,34.17,54.62,64.22,45.51,45.17,38.75,86.18,231.1
742,40,44.18,44.3,40.6,40.5,70.1,69.8,74.03,73.6,72.61,53.45,44.03,44.39,44.07,15.92,214.9,-186.7,31.98,30.66,3.204,1.889,42.79,2.628,1.338,269.2,214.6,2.8,12.1,37.7,33,85.7,96.8,13.8,40.2,2.6,133.5,47.7,64.3,48,46,0.2756,0.1779,10.06,20,0,113.6,107.7,145.4,111.2,3.6,3.8,35,0,100,18,48,56,31.04,54.58,64.13,45.43,45.08,40,76.9,230.8
744,40,44.1,44.3,40.52,40.4,70.1,70,73.98,73.8,72.61,53.41,43.99,44.35,43.42,15.4,214.4,-186.4,31.83,30.88,3.19,2.245,42.74,2.618,1.343,268.1,213.6,2.8,11.9,37.6,32.9,85.7,96.8,13.5,40.2,2.5,133.5,48,63.8,49,47,1.973,1.292,9.926,20,0,114,108.2,147.4,113.4,3.8,3.9,40,0,100,18,48,56,33.91,54.58,64.22,45.35,45.04,38.35,76.57,229.4
746,40,44.06,44.1,40.48,40.4,70.1,70,73.98,73.8,72.61,53.37,43.95,44.27,43.68,15.49,216.2,-188,31.88,30.93,2.83,1.883,42.71,2.624,1.34,269.6,213.9,2.8,11.4,37.6,32.9,85.2,95.8,14.2,40.2,2.5,132.9,48,63.4,49,47,1.217,0.7922,9.926,20,0,114.2,108.4,147.9,111.7,3.8,3.7,40,0,100,18,48,56,33.77,54.58,64.26,45.31,44.96,38.42,67.92,231
748,40,44.06,44.1,40.48,40.2,70.06,69.8,74.03,73.6,72.57,53.37,43.91,44.23,44.52,16.38,215.3,-187.2,31.99,30.68,2.84,1.524,42.72,2.633,1.335,269.1,214.7,2.8,11.6,37.4,32.7,85.2,95.8,13.8,40.1,2.4,133.2,48,63.8,48,46,-1.314,-0.8393,10.06,20,0,114.5,108.4,147.4,113.2,3.6,3.7,40,0,100,18,48,56,30.64,54.62,64.3,45.31,44.96,40.62,68.16,230.8
750,40,44.06,44.1,40.44,40.4,70.1,69.8,74.03,73.6,72.61,53.37,43.91,44.23,44.21,15.97,216.5,-188.3,32.54,31.22,2.856,1.532,42.67,2.682,1.311,270.1,215.9,2.5,11.7,37.7,33,85.2,95.8,13.7,40.1,2.5,133.2,48,63.3,49,47,1.639,1.054,9.926,20,0,114.5,108.6,147.4,113.6,3.8,3.9,40,0,100,18,48,56,30.5,54.58,64.22,45.27,44.92,39.79,68.54,231.1
752,40,44.02,44.1,40.44,40.4,70.06,70,74.03,73.9,72.61,53.32,43.91,44.23,44.51,15.91,216.2,-187.6,32.05,31.1,2.845,1.893,42.68,2.64,1.332,269.1,215,2.6,11.7,37.6,32.9,85.5,96.3,14,40.2,2.6,133.2,47.7,63.4,49,47,-1.126,-0.7193,9.926,20,0,114.9,109,147.4,113.7,3.9,3.9,40,0,100,18,48,56,33.37,54.62,64.38,45.27,44.92,39.14,68.27,230.4
754,40,43.97,44.1,40.44,40.4,70.06,70,73.98,73.8,72.65,53.37,43.87,44.23,44.04,14.99,216.1,-187.1,31.44,30.49,3.187,2.243,42.67,2.591,1.357,269,213.4,2.5,11.4,37.7,33,85.2,95.8,13.5,40.1,2.5,133.2,48,63.4,49,47,-1.646,-1.063,9.926,20,0,114.7,109,145.9,111.9,3.8,3.9,40,0,100,18,48,56,33.23,54.62,64.3,45.27,44.92,37.2,76.49,231.1
756,40,43.97,44.1,40.44,40.4,70.1,70,73.94,73.8,72.61,53.32,43.87,44.23,42.94,14.93,215.2,-187.2,31.49,30.54,3.192,2.246,42.65,2.595,1.355,267.9,213.7,2.5,11.7,37.7,33,85.5,96.3,14,40.2,2.5,133.2,47.7,63.4,49,47,2.4,1.59,9.926,20,0,114.9,109,145.9,111.7,3.7,3.9,40,0,100,18,48,56,33.1,54.58,64.34,45.18,44.92,36.72,76.61,229.8
758,39,43.97,44.1,40.44,40.2,70.14,69.8,74.07,73.8,72.65,53.37,43.87,44.23,44.16,15.96,216.7,-188.5,31.71,30.75,3.214,2.262,44.34,2.514,1.398,269.8,215.2,2.8,11.7,37.4,32.7,85.5,96.3,14.2,40.1,2.7,132.9,47.4,63.4,49,47,0.5479,0.3529,9.926,20,0,114.7,109.2,144.9,113.7,3.8,3.5,20,0,100,22.76,48.34,56,24,54.62,64.42,45.23,44.92,39.08,77.14,231.5
760,39,45.04,46.3,41.01,41,68.66,67.6,73.13,72.2,72.24,57.3,45.38,45.74,51.19,10.18,171.4,-130.4,36,39.08,3.204,6.282,47.41,2.67,1.317,275.4,214.5,3.6,13.8,37.4,32.7,86,97.3,15.1,40.4,3.2,131.5,45.5,65.1,54,52,-5.988,-3.327,9.315,20,0,114.7,109.4,143.9,110.1,4.6,5.3,15,0,100,39.31,50.41,56,22,54.62,65.9,45.88,45.78,21.68,76.9,212.6
762,39,47.62,48.8,42.16,42.4,66.86,66.2,72.47,72,71.46,61.51,48.05,48.32,64.34,11.59,114.1,-61.37,48.63,52.42,2.464,6.257,53.16,3.216,1.093,275.4,213.7,6.1,15.1,36.5,31.7,86.9,98.8,16.9,40.7,4.2,125,38.3,67.1,60,58,-2.1,-0.9283,8.641,20,0,114.9,109.2,145.4,112.5,5.6,6.4,0,0,100,55.86,52.48,56,22,54.66,65.65,48.34,48.24,25.32,59.14,148.9
764,39,49.87,50.3,42.98,42.9,65.47,64.7,72.27,71.2,70.64,63.81,50.05,50.25,77.42,18.51,77.87,-18.95,61.82,63.44,1.746,3.364,57.25,3.797,0.9261,273.5,215.2,6,16.1,36.9,32.2,87.4,99.3,17.6,40.9,3.8,119.2,31.8,67.2,67,63,2.398,0.8808,8.116,20,0,114.5,109,145.9,112.7,6.4,7.4,20,0,100,75,56,56,60,54.66,60.7,50.43,50.28,73.65,41.9,50.67
766,39,49.87,49.6,42.16,41.5,64.49,64.4,71.81,71.4,69.94,63.36,49.68,49.88,83.61,21.33,75.18,-12.9,69.08,67.39,1.744,0.05877,59.9,4.055,0.8671,273.8,215,5.2,16,36.3,31.7,87.4,99.8,18.5,40.1,3.8,115.3,27.9,68.4,69,66,8.821,3.001,7.814,20,0,113.8,108.8,147.4,115,7,8.1,35,0,100,75,56,56,58,54.58,59.47,50.18,50.16,104.8,41.84,28.34
768,39,49.05,48.8,41.01,40.5,64.45,64.4,72.14,71.5,70.19,63.23,48.86,49.1,88.06,22.33,79.61,-13.88,71.89,70.21,2.107,0.4254,61.66,4.099,0.8577,274.6,214.6,4.7,16.8,36,31.4,88.3,101.3,19.4,39.2,3.2,114,25.7,69.7,71,68,4.782,1.545,7.617,20,0,113.1,108.8,147.4,115.2,7.1,8.1,40,0,100,75,56,56,58,54.54,59.51,50.06,49.67,107.9,50.57,32.43
770,39,48.27,48,39.66,39.4,64.53,64.4,72.59,72.3,70.6,63.32,48,48.32,92.54,22.87,83.59,-13.92,76.7,74.29,2.827,0.4231,61.73,4.369,0.8048,275.4,213.7,3.2,14.9,36,31.4,87.2,99.3,18.5,38,2,111.3,24.1,67.9,71,68,6.018,1.85,7.617,20,0,112.9,108.4,146.9,113.2,7.8,8.6,50,0,100,75,56,56,58,54.5,59.51,49.57,49.06,109.6,67.86,30.64
772,39,47.78,47.7,39.46,39.2,64.28,64,72.18,71.5,70.31,63.03,47.55,47.95,90.66,21.46,83.59,-14.39,74.56,72.51,3.576,1.526,60.93,4.303,0.8172,275.4,214.9,3.8,15.4,35.6,31.1,86.9,98.8,18.8,37.7,2.3,110.9,23.8,67.7,70,67,4.306,1.351,7.715,20,0,112,108,145.4,113.8,7.5,8.5,50,0,100,75,56,56,58,54.38,59.34,49.32,48.77,103.7,85.82,36.52
774,39,47.58,47.7,39.42,39.2,63.91,63.7,71.77,70.9,69.86,62.62,47.39,47.75,89.73,21.82,82.7,-14.78,72.89,71.21,3.202,1.521,60.5,4.237,0.8299,274,214.3,3.9,15.8,35.3,30.8,86.9,98.8,19.1,37.7,2.4,111.3,24.2,67.9,70,67,1.29,0.4089,7.715,20,0,111.3,107.3,145.9,114.5,7.2,8.5,50,0,100,75,56,56,58,54.3,59.14,49.07,48.57,108.1,76.84,38.05
776,39,47.37,47.3,39.33,39.1,63.63,63.3,71.41,70.8,69.49,62.37,47.23,47.58,89.25,21.93,81.72,-14.39,72.41,71.09,3.229,1.903,60.42,4.214,0.8343,275.4,216.2,4.1,15.7,35,30.5,86.6,98.3,19.1,37.5,2.7,111.3,24.7,67.8,69,66,1.201,0.3826,7.814,20,0,111.1,107.1,147.4,116.3,7.6,8.2,50,0,100,75,56,56,58,54.26,59.06,48.91,48.4,109.6,77.5,35.82
778,39,47.21,47.2,39.17,38.9,63.42,63.1,71.16,70.6,69.29,62.21,47.06,47.42,88.78,21.46,81.24,-13.92,72.41,71.08,3.229,1.903,60.2,4.229,0.8314,275.4,216.1,4.1,15.7,35,30.5,86.3,97.8,19.4,37.3,2.3,111.3,24.5,67.5,69,66,2.629,0.8422,7.814,20,0,110.5,106.9,146.4,115.6,7.5,8.1,50,0,100,75,56,56,58,54.26,58.98,48.79,48.24,109.1,77.49,34.44
780,39,47.09,47.2,39.09,38.9,63.26,63.1,70.91,70.1,69.09,62.05,46.86,47.26,87.84,20.99,80.77,-13.92,72.22,70.15,3.606,1.538,58.78,4.32,0.8139,275.4,216.7,4,15.6,35.1,30.6,85.7,96.8,18.3,37.3,2.2,110.9,25.4,66.3,67,64,3.859,1.25,8.015,20,0,110.3,106.5,144.4,112.8,7,8.1,50,0,100,75,56,56,58,54.26,58.85,48.62,48.07,109.6,86.55,36.21
782,39,46.96,47,39.05,38.7,63.01,62.8,70.67,70.1,68.84,61.8,46.82,47.18,87.84,20.99,80.77,-13.92,70.9,69.59,3.211,1.893,58.85,4.236,0.8301,275.4,214.9,3.6,15.1,35.3,30.8,85.5,95.8,18.7,37.3,2,110.3,24.8,65.2,67,64,-0.6958,-0.2253,8.015,20,0,109.8,106.1,146.4,115,7.3,8.1,50,0,100,75,56,56,58,54.26,58.77,48.54,48.03,111.5,77.06,38.14
784,39,46.88,46.8,39.01,38.9,62.89,62.6,70.42,70,68.68,61.68,46.73,47.13,86.43,20.05,80.3,-13.92,70.65,69.33,3.583,2.263,57.65,4.309,0.816,275.4,215.3,3.4,14.8,35.3,30.8,84.9,94.8,18.2,37.3,2,109.8,25.2,63.9,66,63,2.165,0.7125,8.116,20,0,109.8,105.9,145.9,114.5,7.2,8.1,50,0,100,75,56,56,58,54.26,58.73,48.5,47.95,107.5,85.99,37.62
786,39,46.84,46.8,38.96,38.9,62.73,62.6,70.26,69.7,68.43,61.51,46.65,47.01,86.11,20.91,79.06,-13.86,70.23,68.55,3.197,1.52,57.07,4.326,0.8127,274.4,214,3.6,14.6,35.3,30.8,84.3,94.3,17.9,37.3,1.9,109.2,25.1,64,65,62,1.249,0.4125,8.219,20,0,109.2,105.5,146.4,114.6,7.1,7.9,50,0,100,75,56,56,58,54.26,58.65,48.46,47.91,114.2,76.73,36.48
788,40,46.8,46.8,39.09,38.9,62.56,62.6,69.89,69.4,68.14,61.31,46.61,47.01,81.12,19.34,75.66,-13.88,69.24,67.55,3.587,1.897,49.68,4.901,0.7175,265.7,215.5,2.6,14.1,36.5,31.9,83.5,92.8,17.1,37.7,1.2,109,25.9,60.9,57,55,7.917,2.776,8.971,20,0,109,105.3,144.4,111.7,6.6,7.7,30,0,100,48,48,56,48,54.26,58.65,48.38,47.91,105.7,86.08,28.47
790,40,46.68,47.2,41.13,41.2,63.26,63.3,68.83,68.4,67.49,58.69,46.69,47.05,62.23,14.95,98.37,-51.09,49.21,49.36,3.183,3.331,49.99,3.461,1.016,268.3,213.1,4.9,15.1,36.3,31.7,83.5,92.8,17,39.4,3.1,116,32.7,61.1,55,53,4.222,1.929,9.199,20,0,108.6,105.3,144.9,112,5.3,6,20,0,100,48,48,56,48,54.26,60,47.52,47.46,62.47,76.4,133.7
792,40,46.76,46.8,41.01,40.9,63.71,63.6,69.48,69.2,68.06,58.98,46.78,47.01,64.7,15.91,101.9,-53.07,51.58,51.73,2.116,2.264,49.78,3.643,0.9652,269,215.4,4.2,14.6,36.7,32.1,83.8,93.3,17.3,39.8,3.1,117.1,32.9,61.9,55,53,3.661,1.61,9.199,20,0,108.8,105.1,144.9,112,5.5,5.9,25,0,100,48,48,56,48,54.26,60.37,47.27,47.3,62.48,50.78,132.4
794,40,46.84,47,41.09,41,64,63.7,69.73,69.4,68.35,59.14,46.82,47.05,63.84,15.36,102.6,-54.11,51.42,51.2,2.108,1.891,49.84,3.627,0.9693,267.4,214.7,4.5,14.6,36.5,31.9,84,93.8,17.1,39.6,3.1,117.4,33.4,62.4,56,54,6.191,2.758,9.084,20,0,109,105.1,144.9,111.9,5.7,6,20,0,100,48,48,56,48,54.26,60.49,47.27,47.3,59.11,50.6,133.9
796,40,46.96,47.2,41.22,41.2,64.12,63.9,69.89,69.5,68.51,59.3,46.98,47.22,64.62,15.44,103.1,-53.93,51.58,51.73,2.115,2.264,50.62,3.583,0.9813,268.7,215.4,4.3,14.8,36.7,32.1,84.3,94.3,17.4,39.8,3.1,117.8,33.5,62.2,56,54,4.757,2.094,9.084,20,0,109.2,105.3,145.9,113,5.5,6.2,20,0,100,48,48,56,48,54.26,60.53,47.44,47.42,59.02,50.75,133.9
798,40,47.09,47.2,41.3,41.2,64.28,64.2,70.05,69.7,68.63,59.47,47.1,47.38,64.7,15.91,102.8,-53.99,51.82,51.97,2.476,2.625,50.95,3.576,0.9832,269.1,214.9,4.9,15.1,36.3,31.7,84.3,94.3,16.8,39.9,3.6,118.1,33.8,63.1,56,54,5.641,2.48,9.084,20,0,109.2,105.3,146.4,113.7,5.5,6,20,0,100,48,48,56,48,54.3,60.61,47.52,47.54,60.46,59.43,133
800,40,47.17,47.3,41.38,41.2,64.45,64.2,70.26,70,68.84,59.59,47.19,47.46,64.8,15.83,103.1,-54.15,51.69,51.84,2.47,2.619,51.26,3.545,0.9917,267.6,214.3,5,14.6,36.2,31.6,84.6,94.8,17,39.9,3.6,118.1,33.5,63.1,56,54,5.17,2.269,9.084,20,0,109.2,105.1,143.9,111.5,5.6,6.1,20,0,100,48,48,56,48,54.3,60.7,47.6,47.62,59.35,59.28,133.1
