Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
3.42E+04,39,51.02,52,44.7,44.4,63.91,64.7,71.9,74.3,70.19,61.31,49.97,51.43,63.98,13.68,71.19,-20.88,56.81,47.39,13.16,3.74,51.21,3.9,0.9015,192.4,215.7,4.9,5.2,39.5,34.6,79.5,85.9,12.5,43.2,3.8,118.1,38,52.3,58,56,25.97,11.55,8.86,20,0,115.7,111.6,129,93.2,9.6,7.6,60,93.9,100,60.93,50.39,56,20,59,66.35,64.72,57.7,44.71,44.99,64.32
3.42E+04,39,51.26,52.4,44.66,44.6,64.12,65.3,72.43,74.7,70.68,61.72,50.09,51.68,66.35,13.95,71.57,-19.17,59.29,48.78,14.24,3.734,53.86,3.87,0.9084,191.6,215.4,5.2,6,39.4,34.3,80.7,87.9,12.4,43,4,116.9,36,53.4,60,58,29.02,12.44,8.641,20,0,115.7,111.3,129,93.7,9.4,8,60,93.39,100,60.59,50.34,56,20,59,66.67,65.17,58.15,43.66,48.69,61.02
3.42E+04,39,51.47,52.4,44.62,44.3,64.49,65.8,73,75.6,71.21,62.13,50.22,51.8,67.89,14.26,72.45,-18.81,61.87,50.56,14.33,3.017,53.94,4.032,0.8719,191.4,216.7,4.8,5.7,39.5,34.6,81.3,88.9,12.6,43,3.8,115.6,34,54.6,63,60,32.77,13.73,8.428,20,0,115.7,111.6,130,94.5,9.8,8.1,60,92.88,100,60.25,50.29,56,20,59,67.16,65.53,58.51,41.93,48.99,57.82
3.42E+04,39,51.71,52.5,44.57,44.4,64.81,66.2,73.66,76.2,71.75,62.46,50.34,52.01,70.43,15.22,74,-18.79,63.89,51.58,14.93,2.624,54.42,4.128,0.8517,191.2,214.8,4.9,5.3,39.5,34.6,81.5,89.4,12.3,42.9,3.5,114.5,33,55.4,63,60,31.44,12.7,8.428,20,0,115.6,111.3,130,95,9.8,8.1,60,92.37,100,59.92,50.24,56,20,59,67.62,65.78,58.8,42.42,51.36,57.91
3.42E+04,39,51.88,52.7,44.57,44.3,65.18,66.5,74.19,76.7,72.32,62.87,50.42,52.17,72.18,14.99,75.78,-18.58,65.42,52.36,15.68,2.627,56.63,4.062,0.8656,192.4,215,5.1,5.8,39.4,34.3,82.3,90.8,12.5,43,3.7,113.6,31.3,56.8,64,61,32.85,12.94,8.323,20,0,115.6,111.1,130.5,95.4,10,8.4,60,91.86,100,59.58,50.19,56,20,59,68.02,65.98,59.09,39.88,54.58,59.44
3.42E+04,39,52,52.8,44.53,44.3,65.59,67.3,74.8,77.5,72.93,63.27,50.5,52.33,73.41,14.9,76.98,-18.48,67.25,53.75,16.5,3.01,57.04,4.145,0.8482,191.3,216.1,4.8,6,39.5,34.6,83.2,92.8,12.9,42.9,3.4,112.9,29.7,58.5,66,63,35.38,13.71,8.116,20,0,115.7,111.3,130.5,95.4,10.2,8.5,60,91.36,100,59.24,50.14,56,20,59,68.39,66.19,59.29,38.09,57.43,57.72
3.43E+04,39,52.2,53,44.53,44.4,66.08,67.8,75.46,78.3,73.51,63.64,50.62,52.46,75.21,15.66,79.14,-19.59,69.08,54.85,16.5,2.272,57.24,4.243,0.8286,192.6,216.1,4.8,5.7,39.5,34.6,84,93.8,12.9,42.9,3.4,112,28.4,58.5,66,63,35.67,13.49,8.116,20,0,115.7,111.3,131,95.5,10.7,8.7,60,90.85,100,58.9,50.08,56,20,59,68.93,66.39,59.5,37.88,57.42,59.1
3.43E+04,39,52.33,53.2,44.53,44.4,66.41,68.4,75.99,78.7,74.08,64.01,50.75,52.62,76.86,15.33,80.79,-19.26,70.08,55.87,16.85,2.637,59.31,4.154,0.8464,192.6,215.8,5.2,5.9,39.2,34.3,84.6,94.8,13.1,42.7,3.5,111.8,27,60.3,67,64,35.47,13.13,8.015,20,0,115.6,111.3,130.5,95.4,10.3,8.8,60,90.34,100,58.56,50.03,56,20,59,69.34,66.56,59.62,35.62,58.28,59.39
3.43E+04,39,52.53,53.2,44.53,44.4,66.94,68.7,76.56,79.4,74.74,64.34,50.87,52.74,77.59,14.75,83.85,-21.01,72.34,57.31,16.94,1.911,59.41,4.281,0.8212,193.6,217,5.2,6.1,39.2,34.3,85.5,96.3,13.4,42.9,3.5,111.1,25.6,61.7,69,66,40.96,15.02,7.814,20,0,115.7,111.3,130.5,95.5,10.7,8.9,60,89.83,100,58.22,49.98,56,20,59,69.83,66.64,59.78,32.71,59.31,61.26
3.43E+04,39,52.66,53.4,44.53,44.4,67.39,69.2,77.22,79.9,75.27,64.71,50.99,52.91,79,15.69,84.91,-21.6,73.27,58.28,17.27,2.275,59.97,4.296,0.8185,193,216.5,5.2,5.8,39.2,34.3,85.7,96.8,13.2,42.7,3.3,111.1,25.2,62.7,69,66,39.83,14.34,7.814,20,0,115.6,111.6,131,96,10.5,9,60,89.32,100,57.88,49.93,56,20,59,70.36,66.72,59.95,33.17,61.19,60.53
3.43E+04,39,52.78,53.4,44.53,44.4,67.84,69.7,77.71,80.5,75.84,65.12,51.07,53.03,78.47,14.87,85.3,-21.7,73.97,58.69,17.54,2.263,61.49,4.23,0.8313,190.9,215.3,5.2,6.4,39.2,34.3,86.6,98.8,13.5,42.9,3.5,110.7,24.1,64.3,70,67,45.65,16.55,7.715,20,0,115.6,111.3,133,97.7,10.8,9,60,88.81,100,57.54,49.88,56,20,59,70.77,66.8,60.07,30.35,62.54,59.55
3.43E+04,39,52.9,53.4,44.57,44.4,68.34,70.1,78.37,81,76.46,65.4,51.16,53.15,79.99,15.24,88.14,-23.39,74.91,59.22,17.96,2.27,61.74,4.266,0.8242,191.4,215.9,5,5.9,39.4,34.5,86.9,98.8,13.4,42.7,3.2,110.7,23.5,64.2,72,69,43.85,15.59,7.52,20,0,115.6,111.6,131,95.7,10.7,8.8,60,88.31,100,57.2,49.83,56,20,59.05,71.26,66.89,60.15,29.95,64.02,62.82
3.43E+04,39,53.06,53.6,44.62,44.6,68.79,70.4,78.94,81.5,76.99,65.69,51.28,53.28,80.67,15.51,89.76,-24.6,75.75,59.75,17.9,1.895,62.15,4.285,0.8205,190.7,215.2,5.1,5.9,39.5,34.6,87.4,99.8,13.1,42.7,2.9,110.7,23.1,65.5,72,69,44.86,15.82,7.52,20,0,115.6,111.3,131.5,95.7,10.9,9,60,87.8,100,56.86,49.78,56,20,59,71.75,67.01,60.23,29.2,63.41,63.76
3.43E+04,39,53.15,53.9,44.66,44.8,69.2,71.1,79.47,82.2,77.64,66.1,51.44,53.44,81.64,14.53,91.71,-24.6,75.98,60.74,17.86,2.624,63.88,4.182,0.8408,190.7,214.8,5.1,6,39.5,34.6,88,100.8,13.1,42.7,3.2,110.7,22.9,66.2,73,70,43.97,15.32,7.424,20,0,115.6,111.3,132.5,97.2,10.8,9.3,60,87.29,100,56.53,49.73,56,20,59,72.16,67.01,60.36,26.51,64.46,64.4
3.43E+04,39,53.31,53.9,44.7,44.8,69.69,71.4,80.04,82.7,78.13,66.39,51.57,53.56,82.06,15.14,93.07,-26.15,77.41,61.74,17.94,2.267,63.91,4.259,0.8256,190.1,215.7,5,5.9,39.8,34.8,88.6,101.8,12.9,42.7,3.2,110.7,22.1,67,74,71,47.57,16.49,7.328,20,0,115.3,111.1,131.5,96,11.3,9.3,60,86.78,100,56.19,49.68,56,20,59.05,72.65,67.09,60.48,26.71,65.15,64.02
3.43E+04,39,53.43,54.1,44.78,44.8,70.22,72,80.66,83.2,78.63,66.71,51.69,53.64,83.18,16.2,94.91,-27.93,78.2,62.44,17.67,1.91,63.89,4.303,0.817,191.2,216.9,5.3,5.7,39.5,34.6,88.9,102.3,13.2,42.7,2.9,111.1,22,67.7,75,72,46.36,15.85,7.233,20,0,115.6,111.6,132.5,96.9,11.2,9.3,60,86.27,100,55.85,49.63,56,20,59.05,73.1,67.13,60.56,27.67,64.55,65.43
3.44E+04,39,53.56,54.2,44.82,44.9,70.59,72.3,81.15,83.7,79.24,67.04,51.81,53.77,84.78,15.34,97.91,-28.47,79.2,63.39,17.73,1.916,65.47,4.253,0.8267,192.7,217.6,5.4,5.9,39.5,34.6,89.4,103.7,12.9,42.9,3.4,110.9,21.7,69.1,75,72,45.83,15.37,7.233,20,0,115.3,111.3,132.5,97.2,11.2,9.3,60,85.76,100,55.51,49.58,56,20,59.05,73.51,67.21,60.64,25.45,64.76,67.94
3.44E+04,39,53.68,54.4,44.86,44.9,71.12,72.8,81.68,84,79.81,67.37,51.98,53.85,84.18,14.9,99.18,-29.9,78.97,63.72,16.78,1.526,65.71,4.226,0.8321,191.3,214.9,5.3,6,39.8,34.8,90.2,104.7,13.1,42.7,3.2,111.3,20.9,70.4,76,73,47.37,16.01,7.139,20,0,115.3,111.3,132.5,96.7,11,9.3,60,85.25,100,55.17,49.53,56,20,59.05,73.92,67.25,60.73,24.05,61.68,68.4
3.44E+04,39,53.84,54.4,44.94,44.9,71.53,73.1,82.26,84.8,80.3,67.61,52.1,54.01,85.64,15.58,101.3,-31.26,80.35,64.6,17.28,1.539,65.57,4.308,0.8161,191.6,216.7,5.3,5.7,39.8,34.8,90.5,105.2,13,42.9,3.1,111.6,21.1,70.6,76,73,46.96,15.6,7.139,20,0,115.1,111.3,131.5,97.9,11.3,9.3,60,84.75,100,54.83,49.47,56,20,59.05,74.41,67.34,60.81,24.34,63.55,69.44
3.44E+04,39,53.92,54.7,45.02,45.3,71.9,73.6,82.71,84.8,80.8,67.86,52.22,54.14,86.08,15.22,103,-32.16,79.93,64.63,17.19,1.898,67.11,4.187,0.8396,191.2,215.5,5.5,5.9,39.8,34.8,91,106.2,13.1,42.9,3.1,112,20.8,71.4,76,73,45.46,15.02,7.139,20,0,115.1,111.3,133.5,98,11.3,9.4,60,84.24,100,54.49,49.42,56,20,59.05,74.78,67.34,60.93,23.21,64.42,71.24
3.44E+04,39,54.05,54.9,45.15,45.3,72.39,74.1,83.2,85.3,81.33,68.19,52.39,54.3,86.35,14.94,105,-33.57,80.46,65.43,17.31,2.281,67.04,4.22,0.8332,191.8,217,5.9,6.2,39.8,34.8,91.5,107.2,12.9,43,3.5,112.2,20.5,72.1,78,75,46.32,15.26,6.952,20,0,115.3,111.3,132.5,96.9,11,9.5,60,83.73,100,54.15,49.37,56,20,59.05,75.19,67.46,61.01,22.21,64.44,72.24
3.44E+04,39,54.17,54.9,45.23,45.4,72.88,74.4,83.69,86,81.78,68.43,52.51,54.46,86.58,15.31,106.9,-35.63,80.48,65.52,17.6,2.64,67.21,4.21,0.8352,192.3,216,5.4,6,40,35,92,108.2,13.4,43,2.9,112.4,20.4,73.2,78,75,45.76,15.03,6.952,20,0,115.3,111.3,134,97.5,11.3,9.6,60,83.22,100,53.81,49.32,56,20,59.05,75.56,67.5,61.09,22.25,65.95,74.43
3.44E+04,39,54.29,55,45.31,45.6,73.25,74.9,84.1,86.3,82.23,68.72,52.67,54.59,86.88,14.97,108.2,-36.27,80.78,66.2,17.22,2.637,68.13,4.169,0.8434,192.2,215.8,5.6,5.7,40,35,92,108.2,13,43,3.2,112.9,20.7,73.7,78,75,46.67,15.28,6.952,20,0,115.3,111.3,133.5,97.9,11.1,9.4,60,82.71,100,53.47,49.27,56,20,59.05,75.93,67.58,61.22,21.29,64.93,74.59
3.44E+04,39,54.46,55.2,45.43,45.6,73.7,75.4,84.59,86.6,82.72,69.01,52.79,54.71,86.99,14.94,109.5,-37.49,82,66.89,17.4,2.293,68.07,4.236,0.8301,191.7,218.1,5.8,5.9,40,35,92.5,109.2,13,43.2,3.2,112.9,20.6,74.2,79,76,50.5,16.51,6.86,20,0,115.1,111.3,134.5,98.7,11,9.4,60,82.2,100,53.14,49.22,56,20,59.09,76.38,67.62,61.3,20.73,66.04,74.66
3.44E+04,39,54.62,55.2,45.56,45.8,74.07,75.7,85.08,87.2,83.09,69.21,52.96,54.83,88.16,15.95,111.1,-38.88,81.58,66.62,16.86,1.902,68.15,4.209,0.8353,192.1,216,6.1,6,39.8,34.8,93.2,110.7,12.7,43.2,3.1,113.3,20.4,75.7,78,75,45.03,14.53,6.952,20,0,115.3,111.3,132,97.7,11.3,9.5,60,81.69,100,52.8,49.17,56,20,59.09,76.75,67.66,61.42,21.68,64.85,76.91
3.44E+04,39,54.74,55.5,45.68,45.9,74.44,76.2,85.41,87.5,83.58,69.46,53.12,54.95,87.96,14.66,113.2,-39.93,81.7,67.08,16.52,1.904,69.35,4.142,0.8489,192.4,216.3,6.1,5.7,40,35,93.2,110.7,12.8,43.4,3.4,113.8,20.6,75.7,79,76,47.32,15.3,6.86,20,0,115.3,111.3,135,99.7,11.3,9.4,60,81.19,100,52.46,49.12,56,20,59.09,77.11,67.75,61.5,19.52,63.52,78.41
3.45E+04,39,54.91,55.6,45.84,46.1,74.89,76.4,85.9,87.8,84.03,69.74,53.25,55.12,88.09,14.96,114.3,-41.14,81.38,66.45,16.82,1.897,69.62,4.11,0.8555,192,215.5,6,5.9,40,35.1,93.7,111.7,12.7,43.4,3.3,114,20.5,76.6,80,77,46.02,14.86,6.768,20,0,115.1,111.1,133,96.7,11.3,9.5,60,80.68,100,52.12,49.07,56,20,59.09,77.48,67.79,61.59,19.51,65.11,80.34
3.45E+04,39,55.03,55.8,45.97,46.4,75.3,76.8,86.31,88.2,84.4,69.99,53.45,55.28,88.33,15.33,115.6,-42.57,81.52,67.3,16.48,2.269,69.25,4.139,0.8496,192.5,215.9,6.4,5.5,40,35,93.7,111.7,12.5,43.4,3.4,114.7,20.8,77.1,80,77,45.3,14.59,6.768,20,0,115.1,111.1,134,98.1,11.2,9.5,60,80.17,100,51.78,49.02,56,20,59.09,77.85,67.91,61.71,19.6,63.8,80.4
3.45E+04,39,55.11,56,46.13,46.4,75.62,77.1,86.64,88.5,84.81,70.19,53.61,55.45,88.41,14.68,117.3,-43.6,80.54,67.1,16.43,2.997,70.36,4.024,0.8737,192.7,215.2,6.5,5.8,40.1,35.1,94.3,112.7,12.8,43.8,3.5,114.7,20.4,77.6,80,77,42.67,13.73,6.768,20,0,115.1,111.3,134,98.2,11.2,9.4,60,79.66,100,51.44,48.97,56,20,59.13,78.1,67.91,61.83,18.58,64.89,82.48
3.45E+04,39,55.32,56.1,46.25,46.6,76.03,77.6,87.05,88.9,85.22,70.44,53.78,55.61,88.26,14.66,118.4,-44.83,81.79,67.9,16.54,2.646,70.32,4.089,0.8598,192.3,216.6,6.7,5.8,40.3,35.1,94.8,113.7,12.6,43.8,3.5,115.1,20.3,78.4,81,78,47.56,15.33,6.677,20,0,115.3,111.3,134.5,98.4,11.3,9.3,60,79.15,100,51.1,48.92,56,20,59.13,78.47,67.99,61.91,18.19,65.3,82.08
3.45E+04,39,55.48,56.3,46.42,46.8,76.4,78.1,87.46,89.4,85.54,70.6,53.9,55.73,88.66,15.33,119.8,-46.51,81.51,67.3,16.48,2.269,70.36,4.073,0.8631,192.5,215.8,6.5,5.4,40.3,35.3,94.8,113.7,12.7,43.9,3.8,115.6,20.8,79.3,81,78,45.24,14.51,6.677,20,0,115.3,111.3,135,98.9,11.3,9.6,60,78.64,100,50.76,48.86,56,20,59.13,78.79,68.03,62.04,18.71,65.97,84.4
3.45E+04,39,55.6,56.3,46.58,46.8,76.77,78.3,87.82,89.8,85.91,70.77,54.06,55.9,88.8,15.35,121.7,-48.23,80.92,67.12,16.44,2.63,71.27,3.992,0.8807,192.8,215.3,6.5,5.2,40.3,35.3,95,114.2,12.6,43.9,3.3,115.7,20.7,79.4,81,78,43.57,13.95,6.677,20,0,115.1,111.1,134.5,98.4,11.5,9.5,60,78.14,100,50.42,48.81,56,20,59.13,79.08,68.11,62.16,18.47,66.25,86.47
3.45E+04,39,55.77,56.8,46.7,47,77.14,78.4,88.19,89.9,86.28,70.97,54.23,56.02,88.44,15.29,122.5,-49.34,81.78,67.89,16.17,2.276,71.03,4.048,0.8685,192,216.6,6.9,5.8,40.3,35.3,95.7,115.6,12.5,44.1,3.8,116.2,20.5,80.3,84,79,47.63,15.32,6.586,20,0,115.1,111.3,134,97.6,11.2,9.6,60,77.63,100,50.08,48.76,56,20,59.13,79.41,68.15,62.24,18.09,65.61,85.59
3.45E+04,39,55.97,56.8,46.83,47.2,77.47,78.9,88.56,90.5,86.61,71.18,54.43,56.18,88.75,15.61,123.5,-50.32,82.3,68.45,15.76,1.902,71.33,4.057,0.8666,192,216,6.8,5.5,40.4,35.4,96,116.1,12.4,44.3,3.5,116.7,20.4,80,82,79,48.65,15.59,6.586,20,0,115.3,111.3,134,97.6,11.8,9.6,60,77.12,100,49.75,48.71,56,20,59.13,79.74,68.2,62.36,18.18,64.84,85.55
3.45E+04,39,56.09,56.9,46.99,47.3,77.79,79.2,88.89,90.7,86.98,71.38,54.56,56.35,89.41,15.4,125.7,-51.68,81.57,67.78,16.05,2.26,71.83,3.993,0.8806,193.4,215,6.9,5,40.6,35.6,95.7,115.6,11.6,44.4,3.6,116.9,21.8,79.8,82,79,44.29,14.09,6.586,20,0,115.1,111.1,136.5,100.2,11.5,9.4,60,76.61,100,49.41,48.66,56,20,59.17,80.02,68.28,62.45,17.72,66.06,89.11
3.45E+04,50,56.26,57.1,47.15,47.5,78.16,79.5,89.26,91,87.31,71.63,54.72,56.51,88.76,15.61,125.4,-52.29,81.57,67.78,16.05,2.26,72.26,3.969,0.8858,192,215,6.7,4.3,40.8,35.8,95.5,114.7,11.5,44.4,3.6,117.4,21.9,79.1,84,80,46.98,15.06,6.496,20,0,115.1,111.3,136,99.3,11.5,9.6,90,76.1,100,49.07,48.61,56,20,59.17,80.35,68.36,62.53,17.69,66.06,88.25
3.46E+04,39,56.38,57.2,47.32,47.7,78.53,79.9,89.58,91.2,87.59,71.75,54.84,56.67,88.67,15.98,127.1,-54.4,80.99,67.23,16.37,2.62,71.64,3.975,0.8846,192.5,214.5,6.9,4.3,40.8,35.8,95.5,115.2,10.7,44.6,3.8,117.8,22.3,78.9,84,80,44.65,14.32,6.496,20,0,114.9,111.1,136,99.6,11.3,9.4,60,75.59,100,48.73,48.56,56,23,59.17,80.59,68.44,62.61,17.9,67.39,90.66
3.46E+04,39,56.5,57.2,47.48,47.8,78.78,79.9,89.95,91.7,87.96,71.96,55.01,56.8,90.26,16.09,129.3,-55.1,81.06,67.6,16.1,2.635,72.26,3.944,0.8915,193.8,215.6,7.2,3.6,40.8,35.8,95.3,114.7,10.3,44.8,4.2,117.8,23.3,79.1,82,79,39.91,12.58,6.586,20,0,114.9,111.1,136,99.7,11.5,9.2,60,75.08,100,48.39,48.51,56,23,59.17,80.84,68.61,62.73,17.82,65.78,92.46
3.46E+04,39,56.67,57.5,47.65,48.2,79.15,80.4,90.28,91.9,88.29,72.08,55.17,56.92,89.41,16,130.2,-56.75,81.54,68,15.82,2.28,72.29,3.965,0.8867,192.7,216.9,7.4,3.6,40.8,35.8,95.3,114.7,10.5,44.9,4,118.5,23.2,79.1,84,80,44.62,14.19,6.496,20,0,115.1,111.3,136,100.1,11.2,9.3,60,74.58,100,48.05,48.46,56,27,59.17,81.13,68.77,62.9,17.49,64.65,92.03
3.46E+04,39,56.87,57.5,47.85,48.3,79.47,80.7,90.61,92.3,88.53,72.2,55.33,57.12,89.22,16.62,130.9,-58.27,81.16,67.31,16.11,2.269,72.17,3.954,0.8893,192.3,215.9,7.5,3.4,41,36.1,95.7,115.6,10.4,45.1,4.3,118.8,23.3,79.7,85,81,43.82,13.97,6.406,20,0,115.1,111.3,136.5,99.8,11.5,9.2,60,74.07,100,47.71,48.41,56,32,59.17,81.33,68.89,63.06,18,66.32,93.39
3.46E+04,39,57,57.7,47.97,48.5,79.76,80.8,90.85,92.3,88.82,72.41,55.5,57.29,88.73,16.26,131.3,-58.82,80.98,67.53,16.08,2.631,73.29,3.885,0.9051,191.9,215.4,7.3,3.7,41,36.1,96,116.1,10.6,45.3,4.5,119.5,23.2,80,85,81,46.06,14.76,6.406,20,0,114.9,111.1,137,100.3,11.3,9.4,60,73.56,100,47.37,48.36,56,32,59.17,81.5,69.1,63.18,17.48,65.26,93.2
3.46E+04,39,57.16,58,48.18,48.5,80.09,81,91.22,92.8,88.98,72.49,55.66,57.45,88.27,17.74,130.8,-60.25,80.85,67.36,16.13,2.639,73.26,3.88,0.9061,190.3,216,7.7,3.2,41,36.1,96,116.1,10.6,45.3,4.5,119.7,23.5,80.2,85,81,47.15,15.19,6.406,20,0,115.1,111.3,136.5,99.6,11.8,9.3,60,73.05,100,47.03,48.31,56,38,59.21,81.5,69.18,63.35,19.11,66.37,92.26
3.46E+04,39,57.32,58,48.3,48.8,80.29,80.8,91.51,92.6,89.15,72.61,55.82,57.62,89.5,18.84,132,-61.29,81.04,67.58,16.09,2.633,73.02,3.902,0.9011,191.5,215.6,7.5,3.6,41,36.1,96.2,116.6,10.4,45.4,4.2,120.2,24,80.7,85,81,43.29,13.76,6.406,20,0,115.1,111.3,136,99.1,11.6,9.3,60,72.54,100,46.69,48.25,56,32,59.21,81.17,69.38,63.47,20.59,65.3,93.41
3.46E+04,39,57.45,58.2,48.46,48.7,80.46,81,91.71,93,89.27,72.61,55.95,57.7,89.73,19.47,132.8,-62.53,81.04,67.52,15.8,2.276,73.68,3.867,0.9092,191.3,216.5,8,3.5,40.8,35.9,96.5,117.1,9.9,45.4,4.6,120.4,23.9,80.5,85,81,43.12,13.67,6.406,20,0,114.9,111.3,137,98.9,12.2,9.4,60,72.03,100,46.36,48.2,56,38,59.21,80.72,69.51,63.59,21.73,64.1,94.02
3.46E+04,39,57.61,58.3,48.63,49,80.62,80.8,91.92,93,89.31,72.65,56.03,57.82,90.12,20.79,132.9,-63.56,80.97,66.73,16.15,1.905,73.65,3.866,0.9096,191.4,216.4,8,3.9,41,36.1,96.5,117.1,9.9,45.6,4.6,120.9,24.5,81,86,82,41.5,13.1,6.317,20,0,115.1,111.3,137,99.9,11.8,9.3,60,71.53,100,46.02,48.15,56,32,59.21,80.1,69.63,63.67,23.88,65.1,95.3
3.46E+04,39,57.73,58.5,48.75,49,80.7,81,92.12,93,89.35,72.69,56.15,57.94,91.09,22.1,132.9,-63.88,80.8,66.58,16.12,1.901,74.06,3.836,0.9166,191.4,215.9,7.5,3.5,41,36.1,96.5,117.1,9.9,45.6,4.6,121.2,24.4,80.3,86,82,37.88,11.83,6.317,20,0,114.9,111.3,136,99.1,11.8,9.7,60,71.02,100,45.68,48.1,56,38,59.21,79.49,69.75,63.84,26.15,65.41,95.49
3.47E+04,39,57.81,58.5,48.83,49,80.78,81,92.25,93,89.39,72.73,56.32,58.11,91.52,22.78,133,-64.28,80.53,67.09,16.06,2.629,74.44,3.804,0.9244,191.6,215.2,8.1,3.2,41,36.1,96.2,116.6,9.7,45.8,4.8,121.7,25.5,81,86,82,35.78,11.12,6.317,20,0,114.9,111.3,137,98.6,12,9.5,60,70.51,100,45.34,48.05,56,38,59.21,79.04,69.83,63.92,27.57,65.19,94.98
3.47E+04,39,57.94,58.6,48.96,49.1,80.87,81.3,92.37,93,89.43,72.77,56.4,58.19,91.88,23.44,133.1,-64.63,80.96,67.08,16.15,2.274,74.69,3.811,0.9225,191.7,216.3,8.1,3.7,41,36.1,96.7,117.6,10,45.8,4.5,122,25.2,80.8,87,83,36.28,11.23,6.228,20,0,115.1,111.3,136.5,99.6,11.7,9.5,60,70,100,45,48,56,38,59.21,78.67,69.92,64,28.9,65.54,95.06
3.47E+04,39,58.02,58.6,49.04,49.1,80.99,81.2,92.53,93.4,89.48,72.77,56.52,58.27,91.43,24.21,132.3,-65.05,81.11,67.58,15.81,2.278,74.4,3.833,0.9173,190.1,216.7,7.9,3.3,41.2,36.3,97,118.1,10.1,45.9,4.6,122,25.2,81.2,87,83,38.14,11.86,6.228,20,0,114.9,111.3,136,99.4,12.2,9.5,60,30,100,36,47,56,48,59.21,78.38,70.04,64.08,30.31,63.72,92.95
3.47E+04,39,58.14,58.6,49.12,49,81.07,81.5,92.61,93.5,89.52,72.77,56.56,58.31,91.76,24.63,133.1,-65.94,81.87,67.53,15.88,1.546,75.04,3.836,0.9166,190.8,217.8,8.1,3.5,41.2,36.3,97,118.1,10.4,45.9,4.7,122.5,25.5,81.8,87,83,40.24,12.47,6.228,20,0,114.9,111.1,138,98.8,12.2,9.3,60,30,100,36,47,56,48.01,59.21,78.1,70.08,64.17,31.29,64.47,93.97
3.47E+04,39,58.22,58.5,49.2,49.1,81.23,82.5,92.78,93.9,89.52,72.69,56.6,58.35,91.44,25.84,133.3,-67.66,81.75,67.06,15.86,1.173,74.85,3.84,0.9156,190.1,217.4,7.8,3.8,41.3,36.4,97.7,119.6,10.7,45.9,4.6,122.5,24.5,83,87,83,40.78,12.68,6.228,20,0,115.1,111.1,135.5,98.6,11.2,9.4,60,30,100,36,47,56,48.02,59.21,77.89,70.04,64.21,33.19,65.28,94.43
3.47E+04,39,58.22,58,49.24,49.1,81.52,82.5,92.98,94.4,89.56,72.49,56.56,58.27,89.65,26.79,133.5,-70.65,81.39,66.33,15.49,0.4312,74.63,3.834,0.9169,187.7,217.5,7.8,3.1,41.3,36.4,97.5,119.1,10.3,45.9,4.6,122.7,25.2,83.2,88,84,45.6,14.47,6.14,20,0,114.9,111.1,137.5,100.1,11.7,8.9,60,30,100,36,47,56,48.03,59.21,77.48,68.44,64.08,35.19,85.33,94.45
3.47E+04,39,58.14,57.7,49.24,48.8,81.77,82.3,93.23,94.4,89.56,72.04,56.44,58.07,90.26,28.91,138,-76.61,80.43,65.04,14.71,-0.6809,75.42,3.75,0.9377,189,216.9,7.3,3.3,41.5,36.6,97.7,119.6,10,45.9,4.7,123,25.3,83,87,83,40.86,12.88,6.228,20,0,114.9,111.1,136.5,99.4,12.1,8.9,60,30,100,36,47,56,48.04,59.21,77.07,67.62,63.51,38.84,85.85,99.89
3.47E+04,39,57.98,57.4,49.2,48.7,81.93,82.7,93.52,94.4,89.6,71.59,56.32,57.9,91.02,30.77,141.5,-81.26,78.43,63.58,14.18,-0.6728,75.62,3.647,0.9642,188.6,214.5,7,3.6,41.5,36.6,98,120.1,10.5,45.8,4.3,123.2,25.2,83.5,89,85,31.36,9.799,6.052,20,0,114.9,111.1,137.5,100.6,11.9,8.9,60,30,100,36,47,56,48.06,59.21,76.71,66.89,63.02,42.21,88.02,103.8
3.47E+04,39,57.81,57.4,49.08,48.3,82.13,82.7,93.68,94.6,89.68,71.3,56.15,57.7,90.76,31.44,144.5,-85.18,78.34,63.43,13.86,-1.042,75.55,3.646,0.9644,188.7,215.2,6.8,2.9,41.5,36.6,98.2,120.6,10.4,45.8,4.3,123.2,25.3,83,88,84,31.89,9.993,6.14,20,0,114.9,111.1,136,98.6,12.1,9.1,60,30,100,36,47,56,48.07,59.21,76.46,66.27,62.49,43.74,87.91,105.8
3.47E+04,39,57.65,57.1,48.87,48.2,82.3,82.7,93.88,94.6,89.8,71.05,56.03,57.49,90.99,32.05,147.3,-88.31,79.16,64.54,13.2,-1.418,76.02,3.661,0.9603,188.5,216.5,6.7,3.4,41.5,36.6,98,120.1,10,45.6,4.1,123.7,25.5,84,89,85,34.44,10.76,6.052,20,0,114.9,111.3,136,98.9,11.8,9.1,60,30,100,36,47,56,48.08,59.21,76.34,65.78,62.04,44.91,84.65,105.9
