Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
3.18E+04,44,50.89,50.9,44.41,44.3,65.39,65.3,75.3,75,73.06,63.36,50.67,51.06,68.68,15.52,67.25,-14.09,58.17,56.11,3.583,1.528,48.52,4.215,0.8341,166.4,215.3,5.5,5.1,38.9,34,80.1,86.9,10.3,42.5,3.6,110.9,30.8,52.4,55,53,11.56,4.785,9.199,20,0,111.6,108.6,129,93.7,9.9,6.5,38.72,0,100,65,44,56,52,59,65.65,52.92,52.13,56.05,86,27.55
3.18E+04,44,50.89,50.9,44.45,44.3,65.39,65.3,75.3,75.2,73.06,63.4,50.67,51.11,68.99,15.59,67.27,-13.86,58.18,56.11,3.976,1.908,48.48,4.219,0.8333,167.1,216.7,5.4,4.6,38.9,34,79.8,86.4,10,42.7,4.1,110.9,31.1,52.9,55,53,10.46,4.313,9.199,20,0,111.8,108.8,129,94.2,10.1,6.6,38.85,0,100,65,44,56,52,59.05,65.69,52.92,52.13,56.3,95.44,27.72
3.18E+04,44,50.89,50.9,44.45,44.4,65.39,65.1,75.3,75.2,73.02,63.4,50.67,51.06,68.89,15.85,66.88,-13.84,58.21,56.14,3.609,1.539,48.5,4.22,0.8332,166.9,216.8,5.8,5.1,38.6,33.8,79.5,86.9,9.7,42.9,4.3,110.9,31.2,52.9,55,53,10.96,4.526,9.199,20,0,111.8,108.8,127.5,92.4,10.1,6.5,38.99,0,100,65,44,56,48,59.05,65.61,52.92,52.13,57.96,86.61,26.8
3.18E+04,44,50.89,50.9,44.41,44.3,65.39,65.1,75.3,75,73.06,63.36,50.67,51.06,68.88,15.56,67.44,-14.13,58.32,56.26,3.593,1.532,48.47,4.23,0.8311,166.9,215.9,5.7,4.8,38.6,33.8,79.8,86.4,10,42.7,3.8,110.7,31.3,52.4,55,53,11.36,4.69,9.199,20,0,111.8,108.6,130.5,95.8,9.9,6.6,39.13,0,100,65,44,56,48,59,65.57,52.92,52.13,56.91,86.22,27.66
3.19E+04,44,50.89,50.9,44.45,44.3,65.39,65.3,75.3,75,73.02,63.36,50.67,51.06,69.03,15.88,67.3,-14.16,57.83,55.77,3.585,1.529,48.46,4.195,0.8381,167.2,215.4,5.4,5.1,38.9,34,80.1,86.9,10,42.7,3.8,110.9,30.9,52.1,55,53,9.099,3.749,9.199,20,0,111.8,108.8,129,94,9.7,6.6,39.27,0,100,65,44,56,52,59,65.53,52.92,52.13,58.44,86.04,28.64
3.19E+04,44,50.89,50.9,44.45,44.4,65.35,65.1,75.3,75,73.02,63.36,50.67,51.06,69.27,15.87,67.26,-13.86,57.78,55.73,3.582,1.528,48.45,4.193,0.8385,167.1,215.2,5.7,4.8,38.6,33.8,79.8,86.4,10.1,42.7,4.1,110.9,31.1,52.4,55,53,8.049,3.305,9.199,20,0,111.8,108.8,129,94.5,9.9,6.6,39.41,0,100,65,44,56,48,59.05,65.57,52.92,52.13,58.41,85.97,28.66
3.19E+04,44,50.89,50.9,44.45,44.3,65.39,65.3,75.25,75,73.02,63.36,50.67,51.06,68.86,15.62,67.42,-14.18,58.09,56.02,3.601,1.536,48.48,4.213,0.8346,167.5,216.4,5.8,4.8,38.9,34,79.8,86.4,10,42.7,4.1,110.9,31.1,52.1,55,53,10.6,4.376,9.199,20,0,111.8,108.8,128.5,93.2,9.7,6.5,39.55,0,100,65,44,56,52,59,65.65,52.92,52.09,56.43,86.43,28.32
3.19E+04,44,50.94,51.1,44.41,44.3,65.39,65.3,75.3,75,72.97,63.36,50.67,51.02,69.3,16.23,67.28,-14.21,58.84,56.4,3.233,0.7983,48.52,4.263,0.8247,167.9,216.4,5.4,4.8,38.9,34,79.8,86.4,10.1,42.7,3.8,110.9,30.9,52.6,55,53,11.76,4.826,9.199,20,0,111.8,108.8,130,95,9.9,6.8,39.69,0,100,65,44,56,52,59.05,65.65,52.92,52.09,58.98,77.59,27.13
3.19E+04,44,50.89,50.9,44.45,44.3,65.39,65.3,75.3,75,73.02,63.36,50.67,51.06,69.07,15.89,67.34,-14.16,58.07,56.01,3.6,1.536,48.48,4.212,0.8347,167.3,216.3,5.7,4.8,38.6,33.8,79.8,86.4,10,42.7,3.8,110.9,31.1,52.4,55,53,9.828,4.047,9.199,20,0,111.8,108.8,129.5,94.7,9.7,6.6,39.83,0,100,65,44,56,52,59.05,65.65,52.96,52.13,57.75,86.41,28.15
3.19E+04,44,50.94,51.1,44.45,44.3,65.39,65.3,75.3,75.2,73.02,63.36,50.67,51.06,68.83,15.84,67.11,-14.11,57.99,55.58,3.572,1.158,48.52,4.202,0.8366,166.7,214.6,5.5,4.6,38.6,33.8,79.8,86.4,10.3,42.5,3.6,110.9,30.9,51.9,55,53,10.42,4.306,9.199,20,0,111.8,108.6,130,95,10.1,6.7,39.97,0,100,65,44,56,52,59.05,65.65,52.96,52.17,57.55,85.74,28.65
3.19E+04,44,50.94,51.1,44.45,44.4,65.39,65.1,75.3,75.2,73.02,63.36,50.67,51.06,69.16,15.91,67.43,-14.18,57.6,55.2,3.548,1.15,48.56,4.171,0.843,167.5,213.2,5.4,4.9,38.9,34,80.1,86.9,10,42.7,3.8,110.9,30.8,52.4,55,53,7.924,3.259,9.199,20,0,111.8,108.6,102.9,92.5,10.1,6.6,40.11,0,100,65,44,56,48,59.05,65.61,52.96,52.17,58.19,85.16,30.38
3.19E+04,44,50.89,51.1,44.45,44.3,65.39,65.1,75.3,74.9,73.02,63.36,50.67,51.06,68.97,15.87,67.25,-14.14,57.32,55.28,3.553,1.516,48.5,4.155,0.8462,167.1,213.5,5.8,4.8,38.6,33.8,79.8,86.4,10,42.7,4.1,110.7,31.1,52.6,55,53,7.528,3.104,9.199,20,0,111.6,108.6,130.5,95.4,9.7,6.7,40.25,0,100,65,44,56,48,59.05,65.57,53.01,52.13,58.39,85.28,29.73
3.19E+04,44,50.94,50.9,44.45,44.4,65.39,65.1,75.3,75.2,72.97,63.36,50.67,51.06,69.1,16.18,67.08,-14.17,58.23,55.81,3.587,1.162,48.53,4.219,0.8333,167.4,215.5,5.4,4.6,38.6,33.8,79.8,86.4,9.7,42.7,3.8,110.9,30.9,52.4,55,53,10.34,4.255,9.199,20,0,111.8,108.6,127,92.3,10.1,6.6,40.39,0,100,65,44,56,48,59.05,65.53,53.01,52.17,59.93,86.1,28.13
3.19E+04,44,50.94,51.1,44.45,44.4,65.39,65.1,75.3,74.9,72.97,63.36,50.67,51.06,68.74,16.1,66.73,-14.1,57.94,55.52,3.569,1.156,48.49,4.201,0.837,166.5,214.4,5.4,4.9,38.9,34,79.8,86.4,10.3,42.7,3.8,110.9,31.1,52.9,55,53,10.52,4.351,9.199,20,0,111.8,108.6,130.5,94.8,9.8,6.6,40.53,0,100,65,44,56,48,59.05,65.61,53.01,52.17,58.87,85.65,27.98
3.20E+04,44,50.94,51.1,44.45,44.4,65.39,65.3,75.25,75,73.02,63.36,50.71,51.11,68.61,15.57,67.17,-14.13,57.84,55.8,3.563,1.52,48.5,4.193,0.8384,166.9,214.1,5.7,5.1,38.6,33.8,80.1,86.9,10.1,42.7,4.1,110.9,30.9,52.4,55,53,10.65,4.414,9.199,20,0,111.6,108.6,128.5,93.5,9.7,6.8,40.67,0,100,65,44,56,52,59.05,65.65,53.01,52.21,56.57,85.52,28.25
3.20E+04,44,50.89,50.9,44.45,44.4,65.39,65.3,75.3,75.2,73.1,63.4,50.67,51.06,68.06,15.1,66.64,-13.68,58.01,55.95,3.596,1.534,48.59,4.198,0.8375,164.9,216.1,5.8,4.9,38.6,33.8,80.1,86.9,10,42.7,4.1,110.9,30.8,52.7,55,53,13.25,5.536,9.199,20,0,111.6,108.6,129.5,94.7,9.9,6.5,40.81,0,100,65,44,56,52,59.05,65.77,53.01,52.17,53.86,86.31,26.46
3.20E+04,44,50.94,51.1,44.45,44.3,65.39,65.3,75.3,75,73.1,63.4,50.67,51.06,68.62,15.22,67.19,-13.79,58.04,55.62,3.575,1.159,48.56,4.202,0.8367,166.2,214.8,5.5,4.8,38.9,34,79.8,86.4,10.3,42.5,3.6,110.9,30.9,53.1,55,53,11.36,4.707,9.199,20,0,111.6,108.6,129,93.4,9.6,6.5,40.95,0,100,65,44,56,52,59.05,65.81,53.05,52.21,53.98,85.81,28.62
3.20E+04,44,50.94,50.9,44.45,44.3,65.39,65.1,75.3,75,73.1,63.4,50.71,51.11,68.59,15.21,67.16,-13.78,58.49,56.43,3.603,1.537,48.56,4.235,0.8302,166.2,216.5,5.4,4.8,38.9,34,79.8,86.4,10,42.7,3.8,110.9,31.1,52.4,55,53,13.07,5.42,9.199,20,0,111.6,108.4,129,94.2,9.7,6.6,41.09,0,100,65,44,56,48,59.05,65.81,53.05,52.21,53.95,86.48,26.55
3.20E+04,44,50.94,51.1,44.45,44.4,65.39,65.3,75.34,75,73.06,63.4,50.71,51.11,69.29,15.88,67.28,-13.87,58.24,56.18,3.587,1.53,48.62,4.211,0.8349,167.2,215.6,5.5,5.1,38.9,34,80.1,86.9,10.3,42.7,3.8,110.9,30.8,53.1,55,53,9.754,4.004,9.199,20,0,111.6,108.6,129,94.5,9.7,6.7,41.23,0,100,65,44,56,52,59.05,65.69,53.05,52.21,57.34,86.1,27.59
3.20E+04,44,50.94,51.1,44.45,44.3,65.39,65.1,75.3,75.2,73.06,63.4,50.71,51.11,69.3,15.66,67.56,-13.92,58,55.95,3.573,1.524,48.54,4.201,0.8369,167.9,214.7,5.4,4.6,38.9,34,79.8,86.4,10.4,42.7,3.8,111.1,31.1,52.6,55,53,8.827,3.623,9.199,20,0,111.8,108.4,129.5,94.8,10.1,6.8,41.37,0,100,65,44,56,48,59,65.65,53.09,52.25,56.55,85.75,28.85
3.20E+04,44,50.94,50.9,44.45,44.4,65.39,65.3,75.3,75,73.06,63.4,50.71,51.11,68.82,15.55,67.1,-13.83,58.1,56.05,3.579,1.527,48.55,4.207,0.8357,166.7,215.1,5.5,4.8,38.9,34,79.8,86.4,9.7,42.7,3.8,110.9,31.2,52.4,55,53,10.87,4.492,9.199,20,0,111.6,108.6,128,93.2,9.7,6.5,41.51,0,100,65,44,56,52,59,65.65,53.13,52.25,56.16,85.9,27.46
3.20E+04,44,50.94,50.9,44.45,44.3,65.39,65.3,75.3,75.2,73.1,63.4,50.71,51.11,68.96,15.29,67.52,-13.86,57.74,55.7,3.557,1.517,48.54,4.183,0.8406,167.1,213.7,5.8,4.6,38.6,33.8,80.1,86.9,10.3,42.7,4.1,111.1,30.6,52.6,55,53,9.119,3.761,9.199,20,0,111.8,108.6,130.5,95.5,9.9,6.5,41.65,0,100,65,44,56,52,59.05,65.65,53.13,52.25,55.58,85.37,29.23
3.20E+04,44,50.94,51.1,44.45,44.4,65.39,65.3,75.3,75,73.1,63.4,50.67,51.11,68.86,15.27,67.42,-13.84,57.91,55.5,3.933,1.522,48.54,4.194,0.8383,166.8,214.3,5.5,4.8,38.9,34,79.8,86.4,10,42.7,4.1,110.9,31.3,52.6,55,53,10.06,4.153,9.199,20,0,111.6,108.6,128,93.2,9.7,6.8,41.79,0,100,65,44,56,52,59.05,65.69,53.13,52.25,55.16,94.39,29.5
3.20E+04,44,50.98,50.9,44.45,44.4,65.39,65.3,75.34,75.2,73.06,63.4,50.71,51.11,68.63,15.73,66.64,-13.74,58.56,56.14,3.585,1.162,48.6,4.237,0.8299,165.6,215.4,5.4,4.9,38.9,34,80.1,86.9,10,42.7,4.1,110.9,31.1,53.1,55,53,13.19,5.465,9.199,20,0,111.6,108.4,129,94.2,10.1,6.6,41.93,0,100,65,44,56,52,59.05,65.65,53.17,52.25,57.15,86.04,26.1
3.21E+04,44,50.98,51.1,44.45,44.4,65.43,65.3,75.34,75.2,73.06,63.4,50.75,51.15,68.83,15.83,67.11,-14.11,58.12,56.08,3.559,1.518,48.61,4.204,0.8362,166.7,213.8,5.5,4.9,38.9,34,79.8,86.9,9.8,42.7,3.8,110.9,31.3,52.9,55,53,10.98,4.538,9.199,20,0,111.6,108.6,129,93.7,9.9,6.7,42.07,0,100,65,44,56,52,59.05,65.61,53.17,52.25,57.91,85.41,27.39
3.21E+04,44,50.94,51.1,44.45,44.4,65.43,65.1,75.34,75.2,73.02,63.4,50.71,51.11,68.98,16.16,66.97,-14.15,58.64,56.57,3.612,1.541,48.59,4.243,0.8286,167.1,217.1,5.5,4.6,38.9,34,79.8,86.4,10,42.7,3.8,110.7,30.9,52.4,55,53,12.26,5.054,9.199,20,0,111.6,108.6,129,94.5,10.1,6.8,42.21,0,100,65,44,56,48,59.05,65.53,53.17,52.25,59.82,86.7,25.94
3.21E+04,44,50.94,50.9,44.45,44.4,65.39,65.1,75.34,75,72.97,63.36,50.71,51.11,68.95,16.37,66.67,-14.08,58.39,56.33,3.597,1.534,48.55,4.229,0.8315,166.3,216.1,5.5,4.8,38.9,34,79.8,86.4,10,42.7,3.8,111.1,31.1,51.7,55,53,11.41,4.708,9.199,20,0,111.8,108.4,129.5,95,9.7,6.5,42.35,0,100,65,44,56,48,59.05,65.49,53.17,52.29,60.99,86.32,25.8
3.21E+04,44,50.98,51.1,44.45,44.3,65.39,65.1,75.34,75,73.02,63.36,50.67,51.11,69.26,16.15,67.25,-14.14,58.42,55.64,3.943,1.159,48.53,4.233,0.8307,167.1,214.9,5.7,4.8,38.6,33.8,79.8,86.4,10.1,42.7,4.1,110.7,31.3,52.4,55,53,10.43,4.283,9.199,20,0,111.3,108.6,128.5,93.7,9.9,6.8,42.49,0,100,65,44,56,48,59.05,65.49,53.17,52.29,60.2,94.63,28.85
3.21E+04,44,50.98,51.1,44.49,44.3,65.39,65.1,75.3,75.2,72.97,63.32,50.71,51.11,68.98,16.16,67.26,-14.43,57.78,55.37,3.559,1.153,48.49,4.189,0.8393,167.1,213.9,5.7,4.6,38.6,33.8,79.8,86.4,10.3,42.7,4.1,110.9,31.1,52.1,55,53,9.104,3.754,9.199,20,0,111.6,108.6,128.5,93.5,9.9,6.7,42.63,0,100,65,44,56,48,59.05,65.53,53.17,52.29,59.83,85.42,29.53
3.21E+04,44,50.98,50.9,44.49,44.3,65.39,65.3,75.3,75.2,73.02,63.36,50.71,51.11,69.02,15.88,67.29,-14.15,58.58,56.14,3.609,1.169,48.55,4.242,0.8288,167.2,216.8,5.5,4.6,38.9,34,79.8,86.4,10.1,42.7,3.8,110.7,31.1,52.9,55,53,11.87,4.891,9.199,20,0,111.6,108.6,128,92.7,9.9,6.5,42.77,0,100,65,44,56,52,59.09,65.65,53.17,52.29,58.07,86.61,27.7
3.21E+04,44,50.94,51.1,44.45,44.4,65.39,65.3,75.34,75,73.06,63.4,50.71,51.11,69.24,15.86,67.23,-13.86,58.21,56.16,3.586,1.53,48.52,4.218,0.8335,167,215.5,5.4,4.6,38.9,34,80.1,86.4,10.3,42.7,3.8,110.9,30.8,52.2,55,53,9.765,4.012,9.199,20,0,111.6,108.4,129.5,94.5,9.8,6.8,42.91,0,100,65,44,56,52,59.09,65.73,53.21,52.29,57.3,86.06,27.51
3.21E+04,44,50.98,51.1,44.45,44.4,65.43,65.3,75.34,75.2,73.06,63.4,50.71,51.11,68.72,15.81,67,-14.09,58.82,56.39,3.601,1.167,48.53,4.261,0.8251,166.5,216.4,5.4,4.9,39.1,34.2,80.1,86.9,9.7,42.7,3.8,110.9,30.8,52.4,55,53,13.75,5.69,9.199,20,0,111.6,108.6,129,94,9.9,6.8,43.04,0,100,65,44,56,52,59.05,65.81,53.21,52.29,56.06,86.42,26.36
3.21E+04,44,50.98,51.1,44.49,44.4,65.39,65.4,75.34,75.2,73.06,63.4,50.71,51.15,69.4,15.9,67.38,-13.89,57.89,55.48,3.932,1.521,48.55,4.193,0.8386,167.4,214.3,5.5,4.6,38.9,34,79.8,86.4,10,42.7,3.6,111.1,31.3,52.2,55,53,8.106,3.322,9.199,20,0,111.6,108.6,129.5,94,9.9,6.7,43.18,0,100,65,44,56,52,59.05,65.77,53.25,52.33,56.73,94.37,29.57
3.21E+04,44,51.02,51.1,44.49,44.4,65.43,65.1,75.34,75.2,73.06,63.4,50.71,51.15,68.43,15.74,66.72,-14.03,58.47,55.68,3.946,1.16,48.54,4.235,0.8303,165.8,215.1,5.8,4.6,38.6,33.8,79.8,86.4,10,42.9,3.8,110.9,31.3,52.2,55,53,13.51,5.614,9.199,20,0,111.6,108.6,129,94.3,9.9,6.7,43.32,0,100,65,44,56,48,59.05,65.69,53.21,52.33,56.86,94.71,27.43
3.22E+04,44,50.98,51.1,44.49,44.4,65.43,65.3,75.34,75,73.06,63.4,50.75,51.15,68.96,15.86,67.23,-14.14,58.23,56.17,3.588,1.53,48.55,4.216,0.8339,167.1,215.5,5.3,4.8,38.9,34,79.8,86.4,10,42.7,3.6,110.9,31.1,52.2,55,53,10.84,4.47,9.199,20,0,111.8,108.4,129.5,94.4,9.9,6.7,43.46,0,100,65,44,56,52,59.09,65.61,53.29,52.33,58.38,86.1,27.48
3.22E+04,44,50.98,51.1,44.49,44.4,65.39,65.3,75.34,75,73.06,63.4,50.75,51.15,69.17,15.85,67.16,-13.84,58.44,56.37,3.6,1.536,48.53,4.233,0.8305,166.9,216.3,5.5,4.8,38.9,34,79.8,86.4,9.7,42.7,3.8,111.1,31.1,52.4,55,53,10.81,4.447,9.199,20,0,111.3,108.6,128.5,93,9.7,6.8,43.6,0,100,65,44,56,52,59.05,65.53,53.29,52.33,58.68,86.41,26.8
3.22E+04,44,50.98,51.1,44.45,44.4,65.39,65.3,75.34,75,73.02,63.4,50.79,51.15,69.1,16.12,66.81,-13.83,58.59,56.9,3.219,1.53,48.66,4.234,0.8305,166.7,215.5,5.8,4.6,38.6,33.8,79.8,86.4,10.3,42.7,3.8,111.1,31,52.4,55,53,11.73,4.827,9.199,20,0,111.3,108.4,129.5,94.5,9.9,6.7,43.74,0,100,65,44,56,52,59.09,65.57,53.33,52.37,59.68,77.27,24.72
3.22E+04,44,51.02,51.1,44.49,44.4,65.39,65.3,75.38,75,73.06,63.4,50.71,51.15,69.22,16.08,66.94,-13.8,58.7,55.9,3.962,1.165,48.71,4.237,0.8298,166.3,215.9,5.7,4.8,38.6,33.8,79.8,86.4,10.3,42.7,4.1,110.9,31.1,52.4,55,53,11.69,4.803,9.199,20,0,111.8,108.6,129,94.3,9.9,6.8,43.88,0,100,65,44,56,52,59.09,65.57,53.29,52.37,59.54,95.08,27.43
3.22E+04,44,51.02,51.1,44.53,44.4,65.39,65.3,75.38,75.2,73.02,63.4,50.75,51.15,68.81,16.27,66.26,-13.71,58.11,55.69,3.58,1.16,48.65,4.199,0.8373,165.3,215.1,5.7,4.9,38.6,33.8,80.1,86.9,10,42.7,4.1,110.9,30.8,52.4,55,53,11.02,4.556,9.199,20,0,111.6,108.6,129,93.8,9.9,6.7,44.02,0,100,65,44,56,52,59.09,65.57,53.33,52.37,60.23,85.92,26.38
3.22E+04,44,51.02,51.1,44.49,44.4,65.39,65.3,75.38,75.2,73.02,63.4,50.75,51.15,69.22,16.36,66.65,-13.8,58.56,56.14,3.585,1.162,48.65,4.232,0.8309,166.3,215.4,5.8,4.9,38.6,33.8,80.1,86.9,10.1,42.7,3.8,110.9,30.9,52.6,55,53,11.17,4.592,9.199,20,0,111.6,108.6,129.5,94.7,9.9,6.7,44.16,0,100,65,44,56,52,59.09,65.57,53.29,52.37,60.59,86.05,26.24
3.22E+04,44,51.02,51.1,44.49,44.3,65.39,65.3,75.38,75,73.02,63.4,50.75,51.15,69.5,16.43,66.92,-13.85,58.9,56.46,3.606,1.169,48.62,4.26,0.8254,167,216.7,5.8,4.8,38.6,33.8,80.1,86.9,10.3,42.7,4.1,110.9,30.8,52.6,55,53,11.37,4.652,9.199,20,0,111.6,108.6,128.5,93.5,9.9,6.7,44.3,0,100,65,44,56,52,59.09,65.53,53.29,52.37,61.22,86.55,26.09
3.22E+04,44,51.02,51.1,44.45,44.4,65.39,65.3,75.38,75.2,73.02,63.4,50.75,51.15,69.48,16.42,66.9,-13.85,58.88,56.46,3.582,1.161,48.64,4.256,0.8262,166.9,215.2,5.8,4.9,38.6,33.8,80.1,86.9,10.3,42.7,3.8,110.9,30.8,52.6,55,53,11.37,4.654,9.199,20,0,111.6,108.4,128,93.5,9.9,6.7,44.44,0,100,65,44,56,52,59.09,65.53,53.33,52.37,61.21,85.98,26.07
3.22E+04,44,50.98,51.1,44.45,44.4,65.39,65.3,75.38,75.2,73.06,63.4,50.75,51.15,69.69,16.19,67.39,-13.89,58.63,56.57,3.59,1.531,48.66,4.236,0.83,167.4,215.7,5.5,4.6,38.9,34,79.8,86.4,10.4,42.9,4.3,110.9,30.8,53.1,55,53,9.801,4,9.199,20,0,111.6,108.6,129.5,95,10.1,6.7,44.58,0,100,65,44,56,52,59.09,65.53,53.33,52.37,60.32,86.16,26.87
3.22E+04,44,51.02,51.1,44.45,44.4,65.39,65.1,75.34,75.2,73.02,63.4,50.75,51.15,69.41,16.19,67.11,-13.89,58.45,56.05,3.556,1.153,48.61,4.228,0.8317,167.4,213.7,5.5,4.8,38.6,34,79.8,86.4,10,42.7,3.8,110.7,31.3,52.6,55,53,10.1,4.138,9.199,20,0,111.6,108.6,128,93.2,9.9,6.7,44.72,0,100,65,44,56,48,59.09,65.53,53.33,52.37,60.33,85.35,27.59
3.23E+04,44,51.02,51.1,44.49,44.3,65.39,65.3,75.38,75,73.02,63.4,50.75,51.15,69.62,16.46,67.03,-13.87,58.45,56.03,3.579,1.16,48.59,4.23,0.8312,167.3,215,5.8,5.1,38.6,33.8,80.1,86.9,10.3,42.7,3.8,110.7,31,52.6,55,53,9.338,3.815,9.199,20,0,111.6,108.6,129.5,94.7,9.7,6.8,44.86,0,100,65,44,56,52,59.09,65.53,53.33,52.37,61.33,85.89,27.45
3.23E+04,44,51.02,51.1,44.49,44.4,65.43,65.1,75.38,75,72.97,63.36,50.71,51.15,69.31,16.74,67.02,-14.44,58.36,55.58,3.939,1.158,48.59,4.223,0.8327,167.2,214.6,5.9,4.8,38.5,33.7,79.8,86.4,10,42.7,4.1,110.7,31.1,52.6,55,53,10.08,4.134,9.199,20,0,111.6,108.6,128.5,93.5,9.7,6.7,45,0,100,65,44,56,48,59.09,65.53,53.33,52.37,62.37,94.53,28.55
3.23E+04,44,51.02,51.1,44.45,44.4,65.39,65.1,75.38,75.2,73.02,63.4,50.71,51.15,68.96,16.3,66.4,-13.74,59.05,56.26,3.961,1.165,48.63,4.269,0.8235,165.7,215.9,5.5,4.9,38.6,34,79.8,86.4,10,42.7,3.8,110.7,31.1,52.9,55,53,13.8,5.69,9.199,20,0,111.3,108.6,128,93,9.9,6.7,0,0,100,50,42,56,48,59.13,65.57,53.33,52.37,60.75,95.06,25.32
3.23E+04,45,51.02,51.1,44.45,44.4,65.39,65.3,75.38,75.2,73.02,63.4,50.71,51.15,67.68,16,65.17,-13.49,58.64,55.86,3.933,1.156,48.76,4.228,0.8316,162.6,214.3,5.3,5.2,39.1,34.2,80.4,87.4,10.6,42.7,3.8,110.7,30.5,53.4,55,53,16.99,7.139,9.199,20,0,111.3,108.4,130,95,9.8,6.7,0,0,100,49.31,42,56,52,59.09,65.61,53.37,52.37,58.87,94.36,23.22
3.23E+04,45,51.02,51.1,44.49,44.4,65.43,66.2,75.42,75.4,73.1,63.36,50.75,51.15,67.48,15.67,65.8,-14,58.26,55.85,3.567,1.156,46.14,4.439,0.792,162.1,214.3,4.8,4.4,39.5,34.6,79.8,86.4,10,42.9,3.1,110.7,30.9,51.3,52,50,13.73,5.786,9.553,20,0,111.6,108.6,130.5,94.9,9.2,6.8,0,0,100,48.62,42,56,63,59.09,65.65,53.13,52.37,57.32,85.61,24.53
3.23E+04,45,50.98,50.6,44.49,44.8,65.67,66.5,75.42,75.6,73.1,63.11,50.67,51.02,65.57,15.61,67.21,-17.25,58.02,55.24,3.208,0.4257,46.34,4.403,0.7986,161.5,214.8,5.3,4.2,39.5,34.6,80.1,86.4,10.3,43,3.5,111.1,31,51.9,52,50,19.8,8.591,9.553,20,0,111.3,108.4,129.5,94,9.2,5.8,0,0,100,47.93,42,56,63,59.09,65.69,52.55,52.33,56.74,77,28.76
3.23E+04,45,50.89,50.3,44.62,44.6,65.88,66.5,75.46,75.6,73.1,62.66,50.5,50.9,64.48,15.89,70.25,-21.67,56.08,52.57,3.567,0.05914,46.33,4.256,0.8262,161.5,214.3,5.1,4.5,39.5,34.6,80.1,86.9,10,43,3.2,111.1,31,52.3,52,50,16.79,7.407,9.553,20,0,111.6,108.6,129,93.5,9.2,5.7,0,0,100,47.24,42,56,63,59.09,65.65,52.23,52.09,58.12,85.61,40.66
3.23E+04,45,50.69,50.3,44.62,44.3,66.08,66.4,75.58,75.4,73.06,62.41,50.38,50.74,63.35,16.84,70.99,-24.48,54.32,51.54,3.205,0.4254,43.71,4.369,0.8047,160.1,214.6,4,3.5,40.3,35.3,78.9,84.9,8.6,43,2.9,111.1,32.7,50.1,50,48,11.94,5.361,9.8,20,0,111.8,108.4,128.5,92.4,9,6,0,0,100,46.55,42,56,63,59.09,65.28,51.82,51.84,65.26,76.92,43.86
3.23E+04,45,50.61,50.1,44.62,44.6,66.21,66.2,75.58,74.7,72.93,62.05,50.3,50.61,63.09,17.82,73.27,-28,53.67,50.89,2.844,0.05931,43.51,4.337,0.8106,161.5,214.9,5.3,3.9,39.5,34.6,78.6,84.4,8.5,43.2,3.7,111.8,33,49.8,50,48,10.4,4.687,9.8,20,0,111.6,108.6,129.5,93.2,8.5,5.3,0,0,100,45.86,42,56,63,59.13,64.87,51.53,51.6,74.45,68.26,49.34
3.23E+04,45,50.44,50,44.62,44.6,66.21,66.2,75.46,74.6,72.85,61.72,50.17,50.49,62.45,17.6,75.15,-30.3,52.48,50.05,2.859,0.4283,43.27,4.264,0.8246,162,216.1,5.5,4,39.2,34.3,78.6,84.4,8.1,43.4,4.3,112,33.2,49.7,49,47,8.197,3.733,9.926,20,0,111.6,108.4,128,93,8.4,5.4,0,0,100,45.17,42,56,63,59.13,64.54,51.33,51.39,77.97,68.62,54.12
3.24E+04,45,50.32,49.8,44.7,44.8,66.29,66.2,75.3,74.4,72.77,61.51,50.05,50.33,60.7,17.02,75.87,-32.18,50.24,47.83,2.47,0.05861,43.05,4.103,0.857,161.8,214.4,6,4.2,38.6,33.8,78.6,84.4,8.2,43.2,4.3,112,34.2,49.4,49,47,6.26,2.933,9.926,20,0,111.6,108.6,128,93.2,8.3,5.2,0,0,100,44.48,42,56,63,59.13,64.26,51.08,51.14,79.62,59.29,59.79
3.24E+04,45,50.16,50,44.7,44.6,66.29,66.1,75.09,74.3,72.61,61.23,49.97,50.29,59.59,16.82,77.05,-34.27,49.06,47.37,2.853,1.163,42.81,4.03,0.8725,162.5,215.6,6.2,3.5,38.6,33.8,77.9,83.4,8.1,43.2,4.6,112.4,34.5,49.6,49,47,5.773,2.755,9.926,20,0,111.6,108.4,128,93.5,8.3,5.2,0,0,100,43.79,42,56,63,59.13,63.97,50.92,50.98,83.34,68.48,62.59
